,Bitch_num,Plate_id,item_id,x_coor,y_coor,length,width
299,82,33,27659,0.0,0.0,"1,102.0",527.0
300,82,33,31066,"1,102.0",0.0,951.0,510.0
301,82,33,29296,"2,053.0",0.0,378.0,423.0
302,82,33,30513,0.0,527.0,722.0,386.0
303,82,33,29804,722.0,527.0,838.0,380.0
304,82,33,30799,"1,560.0",527.0,842.0,379.0
305,82,33,27992,0.0,913.0,430.0,307.0
306,82,33,27983,430.0,913.0,"1,851.0",248.5
307,82,34,29416,0.0,0.0,707.0,557.0
308,82,34,29553,0.0,557.0,707.0,557.0
309,82,34,28835,707.0,0.0,782.0,553.8
310,82,34,30855,707.0,553.8,720.0,557.0
311,82,34,27858,"1,489.0",0.0,951.0,510.0
312,82,34,31531,"1,489.0",510.0,872.0,347.0
313,82,34,29379,"1,489.0",857.0,841.0,359.5
314,82,35,28113,0.0,0.0,951.0,510.0
315,82,35,27995,0.0,510.0,872.0,347.0
316,82,35,29978,0.0,857.0,851.0,358.0
317,82,35,30323,951.0,0.0,720.0,557.0
318,82,35,31940,951.0,557.0,720.0,557.0
319,82,35,28332,"1,671.0",0.0,720.0,557.0
320,82,35,30550,"1,671.0",557.0,720.0,557.0
321,82,36,32002,0.0,0.0,458.0,820.0
322,82,36,28849,458.0,0.0,458.0,814.0
323,82,36,27836,916.0,0.0,328.0,798.0
324,82,36,27890,"1,244.0",0.0,686.0,792.0
325,82,36,31440,"1,930.0",0.0,481.0,591.5
326,82,36,29952,0.0,820.0,"2,161.0",377.0
327,82,37,31575,0.0,0.0,"1,425.0",553.8
328,82,37,31333,"1,425.0",0.0,952.0,529.0
329,82,37,29980,0.0,553.8,719.0,538.0
330,82,37,30496,719.0,553.8,841.0,359.5
331,82,37,31542,"1,560.0",553.8,859.0,329.0
0,83,0,30930,0,0,"2,362.00",337
1,83,0,27958,0,337,"2,362.00",335
2,83,0,31263,0,672,773,316
3,83,0,32187,773,672,773,316
4,83,0,29669,"1,546.00",672,773,316
5,83,0,28876,0,988,"1,838.00",58
6,83,0,28766,"1,838.00",988,598,58
7,83,0,31913,0,"1,046.00",930,58
8,83,0,28371,930,"1,046.00",918,58
9,83,0,27550,"1,848.00","1,046.00",578,58
10,83,0,30087,0,"1,104.00","2,408.00",58
11,83,0,30208,0,"1,162.00",910,58
12,83,0,27532,910,"1,162.00",589,58
13,83,0,31659,"1,499.00","1,162.00",358,58
14,83,0,29735,"1,857.00","1,162.00",578,58
15,83,1,30545,0,0,58,349
16,83,1,32438,58,0,58,338
17,83,1,29757,116,0,377,337
18,83,1,31736,493,0,774,337
19,83,1,27542,"1,267.00",0,774,335
20,83,1,32253,"2,041.00",0,377,335
21,83,1,31054,0,349,376,318
22,83,1,29260,376,349,376,318
23,83,1,31218,752,349,773,316
24,83,1,28030,"1,525.00",349,773,316
25,83,1,32051,0,667,376,318
26,83,1,28514,376,667,773,316
27,83,1,30524,"1,149.00",667,773,316
28,83,1,29734,"1,922.00",667,376,316
29,83,1,31590,0,985,"2,408.00",58
30,83,1,27670,0,"1,043.00","2,388.00",58
31,83,1,31009,0,"1,101.00","2,388.00",58
32,83,1,30786,0,"1,159.00",569,58
33,83,1,30088,569,"1,159.00","1,818.00",58
34,83,2,28465,0,0,"1,798.00",98
35,83,2,27425,0,98,"2,218.00",58
36,83,2,30098,0,156,"2,363.00",58
37,83,2,29532,0,214,376,318
38,83,2,29943,376,214,376,316
39,83,2,31463,752,214,376,316
40,83,2,28652,"1,128.00",214,376,316
41,83,2,29596,"1,504.00",214,773,316
42,83,2,29627,0,532,"2,343.00",58
43,83,2,30999,0,590,58,558
44,83,2,29472,58,590,58,379
45,83,2,28554,116,590,316,376
46,83,2,31756,432,590,"1,818.00",98
0,84,0,31319,0.0,0.0,"1,168.0",548.0
1,84,0,30952,"1,168.0",0.0,998.0,548.0
2,84,0,29751,0.0,548.0,"1,701.0",578.0
3,84,0,28830,"1,701.0",548.0,734.0,547.0
4,84,1,29588,0.0,0.0,734.0,547.0
5,84,1,28406,734.0,0.0,848.0,520.0
6,84,1,30477,"1,582.0",0.0,398.0,398.0
7,84,1,28763,"1,980.0",0.0,398.0,398.0
8,84,1,30924,0.0,547.0,898.0,548.0
9,84,1,31377,898.0,547.0,734.0,547.0
10,84,1,29618,"1,632.0",547.0,734.0,547.0
11,84,2,32091,0.0,0.0,"2,198.0",398.0
0,85,0,29118,0,0,626,439
1,85,0,30922,0,439,626,439
2,85,0,30426,0,878,304,339
3,85,0,29789,304,878,304,339
4,85,0,31452,626,0,118,338
5,85,0,30926,626,338,118,338
6,85,0,28389,626,676,118,238
7,85,0,32448,626,914,118,238
8,85,0,32265,744,0,765.5,489
9,85,0,28272,744,489,765.5,489
10,85,0,30746,744,978,764.5,172.5
11,85,0,32389,744,"1,150.50",707,52.5
12,85,0,29445,"1,509.50",0,665,439
13,85,0,31718,"1,509.50",439,665,439
14,85,0,28470,"1,509.50",878,355,339
15,85,0,31885,"1,864.50",878,304,339
16,85,0,29571,"2,174.50",0,212.5,664
17,85,0,31665,"2,174.50",664,198,488
18,85,0,29552,"2,387.00",0,52.5,764
19,85,1,31047,0,0,765.5,489
20,85,1,31965,0,489,765,489
21,85,1,32133,0,978,664,239
22,85,1,31376,765.5,0,92.5,363
23,85,1,28748,765.5,363,92.5,363
24,85,1,30858,765.5,726,78,488
25,85,1,30791,858,0,118,338
26,85,1,32150,858,338,118,338
27,85,1,29214,858,676,118,338
28,85,1,27780,976,0,238,438
29,85,1,31611,976,438,118,338
30,85,1,29478,"1,094.00",438,118,338
31,85,1,31349,976,776,118,338
32,85,1,30874,"1,094.00",776,118,338
33,85,1,27846,"1,214.00",0,238,438
34,85,1,32425,"1,214.00",438,158,388
35,85,1,31705,"1,372.00",438,78,388
36,85,1,28863,"1,214.00",826,158,388
37,85,1,29603,"1,372.00",826,78,388
38,85,1,28749,"1,452.00",0,489,765.5
39,85,1,31185,"1,452.00",765.5,158,438
40,85,1,32350,"1,610.00",765.5,158,438
41,85,1,30846,"1,768.00",765.5,158,438
42,85,1,30105,"1,941.00",0,489,765.5
43,85,1,30086,"1,941.00",765.5,238,438
44,85,1,30158,"2,179.00",765.5,238,438
45,85,2,28044,0,0,351,389
46,85,2,30845,0,389,172.5,764.5
47,85,2,29665,172.5,389,172.5,764.5
48,85,2,30849,351,0,708,389
49,85,2,27986,351,389,664,289
50,85,2,27434,351,678,664,289
51,85,2,27857,351,967,625,132.5
52,85,2,28407,351,"1,099.50",338,118
53,85,2,29968,689,"1,099.50",338,118
54,85,2,28008,"1,059.00",0,132.5,350
55,85,2,31924,"1,059.00",350,132.5,625
56,85,2,30770,"1,191.50",0,364,339
57,85,2,32010,"1,191.50",339,363.5,339
58,85,2,29365,"1,191.50",678,339,304
59,85,2,30113,"1,191.50",982,338,118
60,85,2,30742,"1,191.50","1,100.00",338,118
61,85,2,28289,"1,555.50",0,198,488
62,85,2,32022,"1,555.50",488,198,288
63,85,2,30476,"1,555.50",776,158,438
64,85,2,29012,"1,753.50",0,488,198
65,85,2,28525,"1,753.50",198,488,198
66,85,2,29928,"1,753.50",396,488,198
67,85,2,32395,"1,753.50",594,338,118
68,85,2,32362,"1,753.50",712,198,488
69,85,2,31069,"1,951.50",712,198,488
70,85,2,28291,"2,149.50",712,78,488
71,85,2,29439,"2,241.50",0,198,488
72,85,2,32343,"2,241.50",488,172.5,663
73,85,3,32260,0,0,489,765.5
74,85,3,28981,0,765.5,488,198
75,85,3,30504,0,963.5,338,118
76,85,3,27572,0,"1,081.50",338,118
77,85,3,28481,489,0,118,338
78,85,3,29865,489,338,92.5,362.5
79,85,3,28293,489,700.5,92.5,303
80,85,3,28910,607,0,663,172.5
81,85,3,28516,607,172.5,364,339
82,85,3,32271,607,511.5,303,92.5
83,85,3,27784,910,511.5,303,92.5
84,85,3,30348,607,604,488,198
85,85,3,29300,607,802,338,118
86,85,3,28702,607,920,198,288
87,85,3,29165,805,920,198,288
88,85,3,29027,"1,003.00",920,198,288
89,85,3,29262,"1,270.00",0,198,488
90,85,3,31323,"1,270.00",488,198,488
91,85,3,30869,"1,468.00",0,92.5,303
92,85,3,28381,"1,468.00",303,92.5,663
93,85,3,28822,"1,560.50",0,172.5,764.5
94,85,3,30403,"1,733.00",0,172.5,764.5
95,85,3,30115,"1,905.50",0,172.5,764.5
96,85,3,29951,"2,078.00",0,354.5,339
97,85,3,31124,"2,078.00",339,354,92.5
98,85,3,28935,"2,078.00",431.5,353.5,92.5
99,85,3,*,"2,078.00",524,212.5,664
0,86,0,30859,0.0,0.0,152.0,845.0
1,86,0,29098,152.0,0.0,"2,219.0",421.0
2,86,0,30706,152.0,421.0,"2,219.0",421.0
3,86,0,29038,"2,371.0",0.0,58.0,773.0
4,86,0,32165,0.0,845.0,410.0,369.0
5,86,0,31390,410.0,845.0,470.0,369.0
6,86,0,29243,880.0,845.0,514.0,367.5
7,86,0,27465,"1,394.0",845.0,514.0,367.5
8,86,0,29927,"1,908.0",845.0,514.0,367.5
9,86,1,29122,0.0,0.0,"2,264.0",420.0
10,86,1,30268,0.0,420.0,"2,264.0",420.0
11,86,1,28271,0.0,840.0,736.0,320.0
12,86,1,27960,736.0,840.0,736.0,320.0
13,86,1,29061,"1,472.0",840.0,792.0,320.0
14,86,1,27629,0.0,"1,160.0","1,755.0",58.0
15,86,1,31604,"2,264.0",0.0,175.5,753.0
16,86,1,29434,"2,264.0",753.0,158.0,434.5
17,86,2,28549,0.0,0.0,969.0,443.5
18,86,2,29566,969.0,0.0,838.0,443.5
19,86,2,30844,"1,807.0",0.0,618.0,435.0
20,86,2,29659,0.0,443.5,969.0,443.5
21,86,2,27517,969.0,443.5,838.0,443.5
22,86,2,32066,"1,807.0",443.5,618.0,434.5
23,86,2,28626,0.0,887.0,744.0,255.0
24,86,2,31867,744.0,887.0,845.5,250.0
25,86,2,30272,"1,589.5",887.0,845.5,250.0
26,86,2,31028,0.0,"1,142.0","2,038.0",38.0
27,86,2,29375,0.0,"1,180.0","2,378.0",38.0
28,86,3,31314,0.0,0.0,198.0,422.0
29,86,3,27833,198.0,0.0,"2,219.0",421.0
30,86,3,29967,0.0,422.0,618.0,435.0
31,86,3,28559,618.0,422.0,843.0,435.0
32,86,3,31464,"1,461.0",422.0,618.0,435.0
33,86,3,28281,"2,079.0",422.0,158.0,435.0
34,86,3,29327,"2,237.0",422.0,158.0,435.0
35,86,3,29175,"2,395.0",422.0,38.0,430.0
36,86,3,28667,0.0,857.0,"2,323.0",360.0
37,86,4,27666,0.0,0.0,472.0,369.5
38,86,4,28254,0.0,369.5,460.0,424.5
39,86,4,27813,0.0,794.0,460.0,424.5
40,86,4,28007,472.0,0.0,"1,884.0",460.0
41,86,4,31607,472.0,460.0,"1,842.0",369.5
42,86,4,30624,472.0,829.5,930.0,327.0
43,86,4,27650,"1,402.0",829.5,930.0,327.0
44,86,4,31090,472.0,"1,156.5","1,755.0",58.0
45,86,4,27815,"2,356.0",0.0,38.0,"1,028.0"
46,86,4,28356,"2,394.0",0.0,38.0,867.0
47,86,5,29623,0.0,0.0,"1,884.0",578.0
48,86,5,32092,"1,884.0",0.0,158.0,435.0
49,86,5,27782,"2,042.0",0.0,393.0,176.5
50,86,5,30842,"2,042.0",176.5,393.0,176.5
51,86,5,27602,"2,042.0",353.0,393.0,176.5
52,86,5,27481,0.0,578.0,"1,884.0",403.0
53,86,5,32125,"1,884.0",578.0,535.0,396.0
54,86,5,31509,0.0,981.0,"2,378.0",38.0
55,86,5,28895,0.0,"1,019.0",773.0,58.0
56,86,5,28548,773.0,"1,019.0",792.0,58.0
57,86,5,29425,"1,565.0","1,019.0",812.0,58.0
58,86,5,30851,0.0,"1,077.0",812.0,58.0
59,86,5,29809,812.0,"1,077.0",792.0,58.0
60,86,5,32077,"1,604.0","1,077.0",782.0,58.0
61,86,5,31049,0.0,"1,135.0",483.0,38.0
62,86,5,31503,483.0,"1,135.0",868.0,38.0
63,86,5,29120,"1,351.0","1,135.0","1,038.0",38.0
64,86,5,30947,0.0,"1,173.0","2,378.0",38.0
65,86,6,28127,0.0,0.0,435.0,843.0
66,86,6,27487,0.0,843.0,419.0,375.0
67,86,6,32171,435.0,0.0,431.5,420.8
68,86,6,31612,435.0,420.8,431.5,420.8
69,86,6,31872,435.0,841.6,419.0,375.0
70,86,6,29040,866.5,0.0,370.0,"1,153.0"
71,86,6,30823,"1,236.5",0.0,369.5,"1,153.0"
72,86,6,28117,"1,606.0",0.0,420.0,"1,006.5"
73,86,6,28354,"1,606.0","1,006.5",393.0,176.5
74,86,6,27829,"2,026.0",0.0,410.0,790.0
75,86,6,28178,"2,026.0",790.0,403.0,424.0
76,86,7,31757,0.0,0.0,"2,298.0",848.0
77,86,7,30745,"2,298.0",0.0,38.0,792.0
78,86,7,29071,0.0,848.0,"1,153.0",369.5
79,86,7,28996,"1,153.0",848.0,470.0,369.0
80,86,7,27816,"1,623.0",848.0,812.0,359.0
81,86,8,27807,0.0,0.0,578.0,424.0
82,86,8,29614,578.0,0.0,431.5,420.8
83,86,8,31822,"1,009.5",0.0,"1,006.5",420.0
84,86,8,31729,"2,016.0",0.0,369.0,410.0
85,86,8,31339,0.0,424.0,"2,323.0",360.0
86,86,8,30894,0.0,784.0,843.0,435.0
87,86,8,28339,843.0,784.0,843.0,435.0
88,86,8,31350,"1,686.0",784.0,695.5,420.0
89,86,9,31688,0.0,0.0,"1,842.0",369.5
90,86,9,31078,"1,842.0",0.0,514.0,367.5
91,86,9,29371,0.0,369.5,"1,842.0",369.5
92,86,9,32114,"1,842.0",369.5,472.0,369.5
93,86,9,32060,0.0,739.0,393.5,472.0
94,86,9,32149,393.5,739.0,"1,884.0",460.0
95,86,9,30525,"2,277.5",739.0,158.0,434.5
96,86,10,32183,0.0,0.0,"1,842.0",369.5
97,86,10,29755,"1,842.0",0.0,472.0,369.5
98,86,10,27774,0.0,369.5,838.0,443.0
99,86,10,29957,838.0,369.5,838.0,443.0
100,86,10,32373,"1,676.0",369.5,695.5,420.0
101,86,10,32262,0.0,812.5,"1,885.5",396.0
102,86,10,32048,"1,885.5",812.5,472.0,369.5
103,86,11,32178,0.0,0.0,689.0,342.0
104,86,11,28199,689.0,0.0,973.0,330.0
105,86,11,29835,"1,662.0",0.0,744.0,255.0
106,86,11,29565,0.0,342.0,969.0,443.5
107,86,11,31725,969.0,342.0,843.0,435.0
108,86,11,30499,"1,812.0",342.0,618.0,434.5
109,86,11,32172,0.0,785.5,420.8,431.5
110,86,11,29493,420.8,785.5,393.5,431.0
111,86,11,28620,814.3,785.5,790.0,410.0
112,86,11,29562,"1,604.3",785.5,812.0,359.0
113,86,12,31657,0.0,0.0,883.0,360.0
114,86,12,27577,0.0,360.0,883.0,360.0
115,86,12,31520,0.0,720.0,845.5,249.0
116,86,12,28681,0.0,969.0,845.5,249.0
117,86,12,28198,883.0,0.0,969.0,443.5
118,86,12,30322,883.0,443.5,851.5,326.5
119,86,12,32106,883.0,770.0,845.5,249.0
120,86,12,27684,883.0,"1,019.0",697.0,193.5
121,86,12,27526,"1,852.0",0.0,330.0,973.0
122,86,12,27914,"2,182.0",0.0,249.0,845.5
123,86,13,28040,0.0,0.0,"2,264.0",248.0
124,86,13,30607,0.0,248.0,193.5,697.0
125,86,13,31478,"2,264.0",0.0,144.0,788.0
0,87,0,28799,0.0,0.0,"2,425.5",396.0
1,87,0,28561,0.0,396.0,"2,438.0",398.0
2,87,0,30285,0.0,794.0,"2,078.0",58.0
3,87,0,28877,"2,078.0",794.0,329.0,58.0
4,87,0,31938,0.0,852.0,"2,438.0",298.0
5,87,0,29359,0.0,"1,150.0",359.0,58.0
6,87,0,30602,359.0,"1,150.0","2,058.0",58.0
7,87,1,28292,0.0,0.0,"2,425.5",396.0
8,87,1,28135,0.0,396.0,"2,425.5",396.0
9,87,1,31426,0.0,792.0,"2,425.5",396.0
10,87,2,31967,0.0,0.0,"2,425.5",396.0
11,87,2,30186,0.0,396.0,"2,198.0",58.0
12,87,2,30577,0.0,454.0,"1,448.0",58.0
13,87,2,28209,0.0,512.0,"1,201.0",53.0
14,87,2,29103,"1,201.0",512.0,"1,201.0",53.0
15,87,2,29729,0.0,565.0,"1,468.0",58.0
16,87,2,27699,"1,468.0",565.0,898.0,58.0
0,88,0,32219,0.0,48.0,"2,438.0",48.0
1,88,0,31448,0.0,0.0,"2,438.0",48.0
0,94,0,32186,206.0,398.0,206.0,798.0
1,94,0,28884,0.0,398.0,206.0,798.0
2,94,0,32144,0.0,0.0,"2,178.0",398.0
0,30,0,31412,0.0,808.0,"1,229.0",377.0
1,30,0,27864,0.0,0.0,774.0,808.0
2,30,0,30904,774.0,0.0,"1,643.0",774.0
3,30,1,28468,0.0,0.0,"2,281.0",862.0
4,30,2,31609,0.0,0.0,"1,222.0",377.0
0,31,0,30656,0.0,0.0,"2,142.0",197.0
1,31,0,29953,0.0,197.0,"2,142.0",197.0
2,31,0,27596,0.0,394.0,700.7,201.0
3,31,0,29436,700.7,394.0,197.0,201.0
4,31,0,31496,897.7,394.0,197.0,201.0
5,31,0,31852,"1,094.7",394.0,700.5,201.0
6,31,0,32182,0.0,595.0,700.8,201.0
7,31,0,29466,"2,142.0",0.0,238.0,198.0
8,31,0,29507,"2,142.0",198.0,238.0,198.0
0,96,0,35940,0.0,0.0,"1,597.0",798.0
1,96,1,36259,0.0,0.0,"1,597.0",798.0
0,1,0,36208,0.0,0.0,"2,334.0",505.0
1,1,0,33042,"2,334.0",0.0,48.0,248.7
2,1,0,37019,"2,334.0",248.7,48.0,248.5
3,1,0,33012,"2,382.0",0.0,48.0,283.0
4,1,0,37049,0.0,505.0,415.0,182.5
5,1,0,34203,415.0,505.0,415.0,182.5
6,1,0,34962,830.0,505.0,415.0,182.5
7,1,0,32685,"1,245.0",505.0,415.0,182.5
8,1,0,36700,"1,660.0",505.0,414.0,182.5
9,1,0,35827,"2,074.0",505.0,283.0,48.0
10,1,0,36262,"2,074.0",553.0,283.0,48.0
11,1,0,34344,"2,074.0",601.0,283.0,48.0
12,1,0,36275,0.0,687.5,"1,936.5",480.8
13,1,0,33383,"1,936.5",687.5,408.0,461.0
14,1,0,34615,"2,344.5",687.5,48.0,248.5
15,1,0,33365,0.0,"1,168.3",248.7,48.0
16,1,0,32898,248.7,"1,168.3",248.5,48.0
17,1,0,35963,497.2,"1,168.3",249.0,48.0
18,1,0,33341,746.2,"1,168.3",806.0,48.0
19,1,0,34878,"1,552.2","1,168.3",806.0,48.0
20,1,1,34209,0.0,0.0,"2,034.0",395.0
21,1,1,33396,0.0,395.0,"2,034.0",395.0
22,1,1,35043,0.0,790.0,"2,034.0",395.0
23,1,1,35010,"2,034.0",0.0,395.0,682.0
24,1,1,33985,"2,034.0",682.0,395.0,485.0
25,1,2,34942,0.0,0.0,521.5,667.0
26,1,2,34775,0.0,667.0,480.8,543.5
27,1,2,37263,521.5,0.0,468.0,125.5
28,1,2,35394,521.5,125.5,460.0,594.0
29,1,2,36018,521.5,719.5,431.5,495.0
30,1,2,32616,989.5,0.0,521.5,667.0
31,1,2,33063,989.5,667.0,484.5,543.5
32,1,2,36788,"1,511.0",0.0,460.0,594.0
33,1,2,37377,"1,511.0",594.0,460.0,594.0
34,1,2,34658,"1,971.0",0.0,458.0,854.0
35,1,2,37115,"1,971.0",854.0,457.5,315.0
36,1,3,33648,0.0,0.0,844.0,445.0
37,1,3,36521,0.0,445.0,415.0,721.0
38,1,3,34340,415.0,445.0,415.0,721.0
39,1,3,37139,0.0,"1,166.0",806.0,48.0
40,1,3,34916,844.0,0.0,446.0,958.5
41,1,3,33239,844.0,958.5,396.0,219.0
42,1,3,32691,"1,290.0",0.0,"1,108.0",394.0
43,1,3,33649,"1,290.0",394.0,"1,108.0",394.0
44,1,3,34161,"1,290.0",788.0,537.0,432.0
45,1,3,37238,"1,827.0",788.0,495.0,432.0
46,1,4,33134,0.0,0.0,883.0,377.5
47,1,4,33585,883.0,0.0,883.0,377.5
48,1,4,36389,"1,766.0",0.0,457.5,315.0
49,1,4,35349,"2,223.5",0.0,48.0,249.0
50,1,4,35657,"2,271.5",0.0,48.0,248.5
51,1,4,34079,0.0,377.5,"2,034.0",395.0
52,1,4,35455,"2,034.0",377.5,395.0,194.0
53,1,4,35133,"2,034.0",571.5,395.0,194.0
54,1,4,36142,0.0,772.5,385.0,444.0
55,1,4,35127,385.0,772.5,"1,502.0",432.0
56,1,4,34160,"1,887.0",772.5,537.0,431.5
57,1,5,36301,0.0,0.0,631.0,410.0
58,1,5,34341,0.0,410.0,631.0,410.0
59,1,5,32564,0.0,820.0,485.0,395.0
60,1,5,35651,631.0,0.0,460.0,594.0
61,1,5,32857,631.0,594.0,455.0,594.0
62,1,5,34711,"1,091.0",0.0,444.3,958.5
63,1,5,34761,"1,091.0",958.5,328.0,217.0
64,1,5,33681,"1,535.3",0.0,415.0,721.0
65,1,5,34023,"1,535.3",721.0,395.0,485.0
66,1,5,36889,"1,950.3",0.0,431.5,537.0
67,1,5,35839,"1,950.3",537.0,395.0,682.0
68,1,5,32711,"2,381.8",0.0,48.0,797.0
69,1,6,33430,0.0,0.0,"1,936.5",484.5
70,1,6,36664,0.0,484.5,"1,936.5",480.8
71,1,6,32679,0.0,965.3,328.0,217.0
72,1,6,36268,328.0,965.3,328.0,217.0
73,1,6,33333,656.0,965.3,328.0,217.0
74,1,6,34625,984.0,965.3,328.0,217.0
75,1,6,32943,"1,312.0",965.3,328.0,217.0
76,1,6,34338,"1,936.5",0.0,458.0,854.0
77,1,6,36041,"1,936.5",854.0,458.0,315.0
78,1,7,33979,0.0,0.0,461.0,408.0
79,1,7,32975,0.0,408.0,461.0,408.0
80,1,7,34521,0.0,816.0,444.0,385.0
81,1,7,33984,461.0,0.0,48.0,797.0
82,1,7,33781,509.0,0.0,958.5,444.3
83,1,7,35485,509.0,444.3,883.0,377.5
84,1,7,34669,509.0,821.8,883.0,377.5
85,1,7,36226,"1,467.5",0.0,431.5,495.0
86,1,7,33444,"1,467.5",495.0,414.0,721.0
87,1,7,36310,"1,899.0",0.0,480.8,543.5
88,1,7,35581,"1,899.0",543.5,410.0,631.0
89,1,7,35452,"2,379.8",0.0,48.0,806.0
90,1,8,33345,0.0,0.0,"1,502.0",431.5
91,1,8,33369,0.0,431.5,"1,502.0",431.5
92,1,8,35844,0.0,863.0,903.0,312.0
93,1,8,35582,"1,502.0",0.0,445.0,844.0
94,1,8,32690,"1,502.0",844.0,217.0,328.0
95,1,8,34238,"1,719.0",844.0,217.0,328.0
96,1,8,35590,"1,947.0",0.0,444.3,958.5
97,1,8,36276,"1,947.0",958.5,396.0,220.0
98,1,8,36055,"2,391.3",0.0,48.0,806.0
99,1,9,33140,0.0,0.0,844.0,445.0
100,1,9,37205,844.0,0.0,958.5,444.3
101,1,9,35546,"1,802.5",0.0,631.0,410.0
102,1,9,33464,0.0,445.0,"1,264.0",545.0
103,1,9,34426,"1,264.0",445.0,385.0,444.0
104,1,9,37294,"1,649.0",445.0,786.0,395.0
105,1,9,37423,0.0,990.0,797.0,48.0
106,1,9,33786,797.0,990.0,797.0,48.0
107,1,9,37450,0.0,"1,038.0",468.0,125.5
108,1,9,34847,468.0,"1,038.0",797.0,48.0
109,1,9,36551,468.0,"1,086.0",797.0,48.0
110,1,9,33198,0.0,"1,163.5",806.0,48.0
111,1,10,32503,0.0,0.0,854.0,458.0
112,1,10,32733,854.0,0.0,844.0,445.0
113,1,10,36329,"1,698.0",0.0,721.0,415.0
114,1,10,32739,0.0,458.0,"2,334.0",505.0
115,1,11,35702,0.0,0.0,395.0,786.0
116,1,11,35661,0.0,786.0,485.0,395.0
0,70,0,37418,0.0,0.0,"2,088.5",445.0
1,70,0,33038,"2,088.5",0.0,219.0,396.0
2,70,0,33941,0.0,445.0,"2,088.5",445.0
3,70,1,35443,0.0,0.0,"2,088.5",445.0
4,70,1,35568,0.0,445.0,"2,088.5",445.0
5,70,2,32714,0.0,0.0,358.0,395.5
6,70,2,33889,0.0,395.5,358.0,395.5
7,70,2,35933,0.0,791.0,358.0,397.0
8,70,2,34058,358.0,0.0,358.0,395.5
9,70,2,36470,358.0,395.5,358.0,395.5
10,70,2,33800,358.0,791.0,358.0,397.0
0,42,0,33091,0.0,0.0,428.0,962.0
1,42,0,35393,0.0,962.0,132.5,247.0
2,42,0,35740,132.5,962.0,132.5,247.0
3,42,0,32515,265.0,962.0,132.5,247.0
4,42,0,35405,428.0,0.0,"2,011.0",844.0
5,42,0,36811,428.0,844.0,"2,001.0",279.0
6,42,0,32760,428.0,"1,123.0",334.0,92.5
7,42,0,37220,762.0,"1,123.0",334.0,92.5
8,42,0,33895,"1,096.0","1,123.0",343.0,92.5
9,42,0,34322,"1,439.0","1,123.0",343.0,92.5
10,42,0,32489,"1,782.0","1,123.0",342.0,92.5
11,42,0,33983,"2,124.0","1,123.0",314.0,92.5
12,42,1,33106,0.0,0.0,439.0,615.0
13,42,1,33132,0.0,615.0,439.0,407.5
14,42,1,35306,0.0,"1,022.5",438.0,78.0
15,42,1,37452,0.0,"1,100.5",314.0,92.5
16,42,1,33811,439.0,0.0,"2,001.0",771.0
17,42,1,37433,439.0,771.0,"2,001.0",279.0
18,42,1,36395,439.0,"1,050.0",488.0,158.0
19,42,1,35388,927.0,"1,050.0",488.0,158.0
20,42,1,36794,"1,415.0","1,050.0",488.0,158.0
21,42,1,35439,"1,903.0","1,050.0",488.0,158.0
22,42,2,34845,0.0,0.0,"2,011.0",408.0
23,42,2,36273,0.0,408.0,"2,001.0",801.0
24,42,2,36061,"2,011.0",0.0,307.0,489.0
25,42,2,33957,"2,011.0",489.0,298.0,598.0
26,42,2,35121,"2,011.0","1,087.0",247.0,132.5
27,42,2,35311,"2,318.0",0.0,118.0,338.0
28,42,2,34036,"2,318.0",338.0,118.0,238.0
29,42,2,34272,"2,318.0",576.0,118.0,238.0
30,42,2,34701,"2,318.0",814.0,118.0,338.0
31,42,3,33228,0.0,0.0,953.5,347.0
32,42,3,33083,953.5,0.0,"1,165.0",344.5
33,42,3,35984,"2,118.5",0.0,306.0,132.5
34,42,3,37424,"2,118.5",132.5,306.0,132.5
35,42,3,34697,0.0,347.0,"2,073.5",871.0
36,42,3,35053,"2,073.5",347.0,239.0,315.0
37,42,3,36345,"2,073.5",662.0,239.0,248.0
38,42,3,36394,"2,073.5",910.0,239.0,248.0
39,42,3,34314,"2,312.5",347.0,118.0,238.0
40,42,3,36302,"2,312.5",585.0,118.0,238.0
41,42,3,35710,"2,312.5",823.0,118.0,338.0
42,42,4,32917,0.0,0.0,760.0,"1,094.5"
43,42,4,34497,0.0,"1,094.5",338.0,118.0
44,42,4,33390,338.0,"1,094.5",338.0,118.0
45,42,4,37087,760.0,0.0,248.0,239.0
46,42,4,34519,760.0,239.0,238.0,158.0
47,42,4,34270,760.0,397.0,118.0,338.0
48,42,4,33524,878.0,397.0,118.0,338.0
49,42,4,37149,760.0,735.0,78.0,438.0
50,42,4,37184,838.0,735.0,78.0,438.0
51,42,4,35852,916.0,735.0,78.0,438.0
52,42,4,35114,"1,008.0",0.0,"1,425.0",962.0
53,42,4,35520,"1,008.0",962.0,158.0,238.0
54,42,4,34092,"1,166.0",962.0,158.0,238.0
55,42,4,35424,"1,324.0",962.0,158.0,238.0
56,42,4,37169,"1,482.0",962.0,158.0,238.0
57,42,4,34600,"1,640.0",962.0,158.0,238.0
58,42,4,33961,"1,798.0",962.0,158.0,238.0
59,42,4,35960,"1,956.0",962.0,158.0,238.0
60,42,4,36317,"2,114.0",962.0,158.0,238.0
61,42,4,32730,"2,272.0",962.0,158.0,238.0
62,42,5,35286,0.0,0.0,363.0,733.0
63,42,5,33439,0.0,733.0,118.0,338.0
