12,,"1,618.00",,,,816.5,,"1,618.00",,,"1,193.50",,,"2,440.00",,,377,,,"1,618.00",,,|,,
13,,"2,416.00",,,,816.5,,"2,416.00",,,"1,193.50",,,822,,,377,,,798,,,|,,
14,,"1,618.00",,,,"1,154.50",,"2,416.00",,,"1,154.50",,,798,,,377,,,338,,,---,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 13,207.5)   13,207.5",,,,,,,,,,,,,,,Count of cuts   (1 x 14)   14,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
10 of 12,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,9935,,,,,,,,,,0,,,,0,,,"2,080.00",,,598,,,
2,,10388,,,,,,,,,,0,,,,598,,,"1,035.00",,,540,,,
3,,11519,,,,,,,,,,"1,035.00",,,,598,,,"1,035.00",,,540,,,
4,,8115,,,,,,,,,,0,,,,"1,138.00",,,467,,,58,,,
5,,11128,,,,,,,,,,467,,,,"1,138.00",,,447,,,58,,,
6,,12150,,,,,,,,,,"2,080.00",,,,0,,,326.5,,,345,,,*
7,,12087,,,,,,,,,,"2,080.00",,,,345,,,326.5,,,868,,,*
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,"2,080.00",,,,0,,"2,080.00",,,"1,220.00",,,"2,440.00",,,"1,220.00",,,"2,080.00",,,|,,
2,,0,,,,598,,"2,080.00",,,598,,,"2,080.00",,,"1,220.00",,,598,,,---,,
3,,0,,,,"1,138.00",,"2,080.00",,,"1,138.00",,,"2,080.00",,,622,,,540,,,---,,
4,,"1,035.00",,,,598,,"1,035.00",,,"1,138.00",,,"2,080.00",,,540,,,"1,035.00",,,|,,
5,,"2,070.00",,,,598,,"2,070.00",,,"1,138.00",,,"1,045.00",,,540,,,"1,035.00",,,|,,
6,,0,,,,"1,196.00",,"2,080.00",,,"1,196.00",,,"2,080.00",,,82,,,58,,,---,,
7,,467,,,,"1,138.00",,467,,,"1,196.00",,,"2,080.00",,,58,,,467,,,|,,
8,,914,,,,"1,138.00",,914,,,"1,196.00",,,"1,613.00",,,58,,,447,,,|,,
9,,"2,406.50",,,,0,,"2,406.50",,,"1,220.00",,,360,,,"1,220.00",,,326.5,,,|,,
10,,"2,080.00",,,,345,,"2,406.50",,,345,,,326.5,,,"1,220.00",,,345,,,---,,
11,,"2,080.00",,,,"1,213.00",,"2,406.50",,,"1,213.00",,,326.5,,,875,,,868,,,---,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 10,529.0)   10,529.0",,,,,,,,,,,,,,,Count of cuts   (1 x 11)   11,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
11 of 12,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,9172,,,,,,,,,,0,,,,0,,,548,,,971,,,
2,,9742,,,,,,,,,,0,,,,971,,,263,,,238,,,
3,,11997,,,,,,,,,,548,,,,0,,,"1,035.00",,,540,,,
4,,8845,,,,,,,,,,548,,,,540,,,"1,035.00",,,540,,,
5,,9582,,,,,,,,,,"1,583.00",,,,0,,,839,,,475,,,
6,,11931,,,,,,,,,,"1,583.00",,,,475,,,799,,,326.5,,,
7,,8933,,,,,,,,,,"1,583.00",,,,801.5,,,492,,,401,,,*
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,548,,,,0,,548,,,"1,220.00",,,"2,440.00",,,"1,220.00",,,548,,,|,,
2,,0,,,,971,,548,,,971,,,548,,,"1,220.00",,,971,,,---,,
3,,0,,,,"1,209.00",,548,,,"1,209.00",,,548,,,249,,,238,,,---,,
4,,263,,,,971,,263,,,"1,209.00",,,548,,,238,,,263,,,|,,
5,,"1,583.00",,,,0,,"1,583.00",,,"1,220.00",,,"1,892.00",,,"1,220.00",,,"1,035.00",,,|,,
6,,548,,,,540,,"1,583.00",,,540,,,"1,035.00",,,"1,220.00",,,540,,,---,,
7,,548,,,,"1,080.00",,"1,583.00",,,"1,080.00",,,"1,035.00",,,680,,,540,,,---,,
8,,"2,422.00",,,,0,,"2,422.00",,,"1,220.00",,,857,,,"1,220.00",,,839,,,|,,
9,,"1,583.00",,,,475,,"2,422.00",,,475,,,839,,,"1,220.00",,,475,,,---,,
10,,"1,583.00",,,,801.5,,"2,422.00",,,801.5,,,839,,,745,,,326.5,,,---,,
11,,"2,382.00",,,,475,,"2,382.00",,,801.5,,,839,,,326.5,,,799,,,|,,
12,,"1,583.00",,,,"1,202.50",,"2,422.00",,,"1,202.50",,,839,,,418.5,,,401,,,---,,
13,,"2,075.00",,,,801.5,,"2,075.00",,,"1,202.50",,,839,,,401,,,492,,,|,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 10,308.5)   10,308.5",,,,,,,,,,,,,,,Count of cuts   (1 x 13)   13,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
12 of 12,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,11067,,,,,,,,,,0,,,,0,,,475,,,839,,,*
2,,10277,,*,,,,,*,,,0,,,,839,,,507,,,379,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,507,,,,0,,507,,,"1,220.00",,,"2,440.00",,,"1,220.00",,,507,,,|,,
2,,0,,,,839,,507,,,839,,,507,,,"1,220.00",,,839,,,---,,
3,,475,,,,0,,475,,,839,,,507,,,839,,,475,,,|,,
4,,0,,,,"1,218.00",,507,,,"1,218.00",,,507,,,381,,,379,,,---,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 3,073.0)   3,073.0",,,,,,,,,,,,,,,Count of cuts   (1 x 4)   4,,,,,,,,,,
