Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,"2,251.00",,,,0,,"2,251.00",,,"1,220.00",,,"2,440.00",,,"1,220.00",,,"2,251.00",,,|,,
2,,0,,,,580,,"2,251.00",,,580,,,"2,251.00",,,"1,220.00",,,580,,,---,,
3,,0,,,,"1,142.00",,"2,251.00",,,"1,142.00",,,"2,251.00",,,640,,,562,,,---,,
4,,"2,231.00",,,,580,,"2,231.00",,,"1,142.00",,,"2,251.00",,,562,,,"2,231.00",,,|,,
5,,0,,,,"1,194.50",,"2,251.00",,,"1,194.50",,,"2,251.00",,,78,,,52.5,,,---,,
6,,670.5,,,,"1,142.00",,670.5,,,"1,194.50",,,"2,251.00",,,52.5,,,670.5,,,|,,
7,,"2,303.50",,,,0,,"2,303.50",,,"1,220.00",,,189,,,"1,220.00",,,52.5,,,|,,
8,,"2,251.00",,,,670.5,,"2,303.50",,,670.5,,,52.5,,,"1,220.00",,,670.5,,,---,,
9,,"2,411.50",,,,0,,"2,411.50",,,"1,220.00",,,136.5,,,"1,220.00",,,108,,,|,,
10,,"2,303.50",,,,727.5,,"2,411.50",,,727.5,,,108,,,"1,220.00",,,727.5,,,---,,
11,,"2,303.50",,,,"1,184.50",,"2,411.50",,,"1,184.50",,,108,,,492.5,,,457,,,---,,
12,,"2,401.50",,,,727.5,,"2,401.50",,,"1,184.50",,,108,,,457,,,98,,,|,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 11,753.0)   11,753.0",,,,,,,,,,,,,,,Count of cuts   (1 x 12)   12,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
13 of 14,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,35723,,,,,,,,,,0,,,,0,,,491,,,505.5,,,*
2,,37081,,,,,,,,,,0,,,,505.5,,,489,,,671.5,,,*
3,,34032,,,,,,,,,,491,,,,0,,,482,,,"1,007.50",,,*
4,,33587,,,,,,,,,,973,,,,0,,,698,,,880,,,*
5,,35965,,,,,,,,,,973,,,,880,,,691.5,,,301.5,,,*
6,,37055,,,,,,,,,,"1,671.00",,,,0,,,751,,,389.5,,,*
7,,35817,,,,,,,,,,"1,671.00",,,,389.5,,,751,,,389.5,,,*
8,,35913,,,,,,,,,,"1,671.00",,,,779,,,691.5,,,301.5,,,*
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,491,,,,0,,491,,,"1,220.00",,,"2,440.00",,,"1,220.00",,,491,,,|,,
2,,0,,,,505.5,,491,,,505.5,,,491,,,"1,220.00",,,505.5,,,---,,
3,,0,,,,"1,177.00",,491,,,"1,177.00",,,491,,,714.5,,,671.5,,,---,,
4,,489,,,,505.5,,489,,,"1,177.00",,,491,,,671.5,,,489,,,|,,
5,,973,,,,0,,973,,,"1,220.00",,,"1,949.00",,,"1,220.00",,,482,,,|,,
6,,491,,,,"1,007.50",,973,,,"1,007.50",,,482,,,"1,220.00",,,"1,007.50",,,---,,
7,,"1,671.00",,,,0,,"1,671.00",,,"1,220.00",,,"1,467.00",,,"1,220.00",,,698,,,|,,
8,,973,,,,880,,"1,671.00",,,880,,,698,,,"1,220.00",,,880,,,---,,
9,,973,,,,"1,181.50",,"1,671.00",,,"1,181.50",,,698,,,340,,,301.5,,,---,,
10,,"1,664.50",,,,880,,"1,664.50",,,"1,181.50",,,698,,,301.5,,,691.5,,,|,,
11,,"2,422.00",,,,0,,"2,422.00",,,"1,220.00",,,769,,,"1,220.00",,,751,,,|,,
12,,"1,671.00",,,,389.5,,"2,422.00",,,389.5,,,751,,,"1,220.00",,,389.5,,,---,,
13,,"1,671.00",,,,779,,"2,422.00",,,779,,,751,,,830.5,,,389.5,,,---,,
14,,"1,671.00",,,,"1,080.50",,"2,422.00",,,"1,080.50",,,751,,,441,,,301.5,,,---,,
15,,"2,362.50",,,,779,,"2,362.50",,,"1,080.50",,,751,,,301.5,,,691.5,,,|,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 11,267.5)   11,267.5",,,,,,,,,,,,,,,Count of cuts   (1 x 15)   15,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
14 of 14,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,34259,,,,,,,,,,0,,,,0,,,130,,,869,,,
2,,35241,,,,,,,,,,130,,,,0,,,308.5,,,762,,,*
3,,36523,,*,,,,,*,,,438.5,,,,0,,,"1,758.50",,,947,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,947,,"2,440.00",,,947,,,"2,440.00",,,"1,220.00",,,947,,,---,,
2,,130,,,,0,,130,,,947,,,"2,440.00",,,947,,,130,,,|,,
3,,0,,,,869,,130,,,869,,,130,,,947,,,869,,,---,,
4,,438.5,,,,0,,438.5,,,947,,,"2,310.00",,,947,,,308.5,,,|,,
5,,130,,,,762,,438.5,,,762,,,308.5,,,947,,,762,,,---,,
6,,"2,197.00",,,,0,,"2,197.00",,,947,,,"2,001.50",,,947,,,"1,758.50",,,|,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 5,719.5)   5,719.5",,,,,,,,,,,,,,,Count of cuts   (1 x 6)   6,,,,,,,,,,
