11,,4585,,,,,,,,,,"1,502.00",,,,"1,040.00",,,438,,,118,,,
12,,4369,,,,,,,,,,0,,,,"1,158.00",,,729,,,52.5,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,882,,"2,440.00",,,882,,,"2,440.00",,,"1,220.00",,,882,,,---,,
2,,"2,263.00",,,,0,,"2,263.00",,,882,,,"2,440.00",,,882,,,"2,263.00",,,|,,
3,,"2,421.00",,,,0,,"2,421.00",,,882,,,177,,,882,,,158,,,|,,
4,,"2,263.00",,,,388,,"2,421.00",,,388,,,158,,,882,,,388,,,---,,
5,,0,,,,"1,040.00",,"2,440.00",,,"1,040.00",,,"2,440.00",,,338,,,158,,,---,,
6,,438,,,,882,,438,,,"1,040.00",,,"2,440.00",,,158,,,438,,,|,,
7,,876,,,,882,,876,,,"1,040.00",,,"2,002.00",,,158,,,438,,,|,,
8,,"1,314.00",,,,882,,"1,314.00",,,"1,040.00",,,"1,564.00",,,158,,,438,,,|,,
9,,"1,898.00",,,,882,,"1,898.00",,,"1,040.00",,,"1,126.00",,,158,,,584,,,|,,
10,,"1,314.00",,,,"1,014.50",,"1,898.00",,,"1,014.50",,,584,,,158,,,132.5,,,---,,
11,,0,,,,"1,158.00",,"2,440.00",,,"1,158.00",,,"2,440.00",,,180,,,118,,,---,,
12,288,"1,040.00",288,"1,158.00","2,440.00",118,288,|,,,,,,,,,,,,,,,,,
13,676,"1,040.00",676,"1,158.00","2,152.00",118,388,|,,,,,,,,,,,,,,,,,
14,"1,114.00","1,040.00","1,114.00","1,158.00","1,764.00",118,438,|,,,,,,,,,,,,,,,,,
15,"1,502.00","1,040.00","1,502.00","1,158.00","1,326.00",118,388,|,,,,,,,,,,,,,,,,,
16,"1,940.00","1,040.00","1,940.00","1,158.00",938,118,438,|,,,,,,,,,,,,,,,,,
17,0,"1,210.50","2,440.00","1,210.50","2,440.00",62,52.5,---,,,,,,,,,,,,,,,,,
18,729,"1,158.00",729,"1,210.50","2,440.00",52.5,729,|,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 13,540.5)   13,540.5",,,,,,Count of cuts   (1 x 18)   18,,,,,,,,,,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
13 of 29,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,6596,,,,,,,,,,0,,,,0,,,"1,974.00",,,906,,,
2,,4544,,,,,,,,,,0,,,,906,,,734,,,304.5,,,
3,,7455,,,,,,,,,,"1,974.00",,,,0,,,459.5,,,796,,,
4,,7021,,,,,,,,,,"1,974.00",,,,796,,,439,,,275,,,*
5,,3991,,,,,,,,,,"1,974.00",,,,"1,071.00",,,288,,,118,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,"1,974.00",,,,0,,"1,974.00",,,"1,220.00",,,"2,440.00",,,"1,220.00",,,"1,974.00",,,|,,
2,,0,,,,906,,"1,974.00",,,906,,,"1,974.00",,,"1,220.00",,,906,,,---,,
3,,0,,,,"1,210.50",,"1,974.00",,,"1,210.50",,,"1,974.00",,,314,,,304.5,,,---,,
4,,734,,,,906,,734,,,"1,210.50",,,"1,974.00",,,304.5,,,734,,,|,,
5,,"2,433.50",,,,0,,"2,433.50",,,"1,220.00",,,466,,,"1,220.00",,,459.5,,,|,,
6,,"1,974.00",,,,796,,"2,433.50",,,796,,,459.5,,,"1,220.00",,,796,,,---,,
7,,"1,974.00",,,,"1,071.00",,"2,433.50",,,"1,071.00",,,459.5,,,424,,,275,,,---,,
8,,"2,413.00",,,,796,,"2,413.00",,,"1,071.00",,,459.5,,,275,,,439,,,|,,
9,,"1,974.00",,,,"1,189.00",,"2,433.50",,,"1,189.00",,,459.5,,,149,,,118,,,---,,
10,,"2,262.00",,,,"1,071.00",,"2,262.00",,,"1,189.00",,,459.5,,,118,,,288,,,|,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 8,464.0)   8,464.0",,,,,,,,,,,,,,,Count of cuts   (1 x 10)   10,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
14 of 29,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,3727,,,,,,,,,,0,,,,0,,,"1,209.00",,,"1,037.00",,,
2,,6517,,,,,,,,,,0,,,,"1,037.00",,,322,,,132.5,,,
3,,4961,,,,,,,,,,"1,209.00",,,,0,,,"1,037.00",,,"1,009.50",,,*
4,,4435,,,,,,,,,,"1,209.00",,,,"1,009.50",,,639,,,92.5,,,
5,,5340,,,,,,,,,,"1,209.00",,,,"1,102.00",,,438,,,118,,,
6,,3660,,,,,,,,,,"2,246.00",,,,0,,,158,,,438,,,*
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,"1,209.00",,,,0,,"1,209.00",,,"1,220.00",,,"2,440.00",,,"1,220.00",,,"1,209.00",,,|,,
2,,0,,,,"1,037.00",,"1,209.00",,,"1,037.00",,,"1,209.00",,,"1,220.00",,,"1,037.00",,,---,,
3,,0,,,,"1,169.50",,"1,209.00",,,"1,169.50",,,"1,209.00",,,183,,,132.5,,,---,,
4,,322,,,,"1,037.00",,322,,,"1,169.50",,,"1,209.00",,,132.5,,,322,,,|,,
5,,"2,246.00",,,,0,,"2,246.00",,,"1,220.00",,,"1,231.00",,,"1,220.00",,,"1,037.00",,,|,,
6,,"1,209.00",,,,"1,009.50",,"2,246.00",,,"1,009.50",,,"1,037.00",,,"1,220.00",,,"1,009.50",,,---,,
7,,"1,209.00",,,,"1,102.00",,"2,246.00",,,"1,102.00",,,"1,037.00",,,210.5,,,92.5,,,---,,
8,,"1,848.00",,,,"1,009.50",,"1,848.00",,,"1,102.00",,,"1,037.00",,,92.5,,,639,,,|,,
9,,"1,647.00",,,,"1,102.00",,"1,647.00",,,"1,220.00",,,"1,037.00",,,118,,,438,,,|,,
10,,"2,404.00",,,,0,,"2,404.00",,,"1,220.00",,,194,,,"1,220.00",,,158,,,|,,
11,,"2,246.00",,,,438,,"2,404.00",,,438,,,158,,,"1,220.00",,,438,,,---,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 8,653.0)   8,653.0",,,,,,,,,,,,,,,Count of cuts   (1 x 11)   11,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
15 of 29,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,7211,,,,,,,,,,0,,,,0,,,697.5,,,980,,,*
2,,7507,,,,,,,,,,697.5,,,,0,,,786,,,734,,,*
3,,5895,,,,,,,,,,697.5,,,,734,,,741,,,480,,,*
4,,4886,,,,,,,,,,"1,483.50",,,,0,,,950.5,,,902,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,697.5,,,,0,,697.5,,,"1,220.00",,,"2,440.00",,,"1,220.00",,,697.5,,,|,,
2,,0,,,,980,,697.5,,,980,,,697.5,,,"1,220.00",,,980,,,---,,
3,,"1,483.50",,,,0,,"1,483.50",,,"1,220.00",,,"1,742.50",,,"1,220.00",,,786,,,|,,
4,,697.5,,,,734,,"1,483.50",,,734,,,786,,,"1,220.00",,,734,,,---,,
5,,697.5,,,,"1,214.00",,"1,483.50",,,"1,214.00",,,786,,,486,,,480,,,---,,
6,,"1,438.50",,,,734,,"1,438.50",,,"1,214.00",,,786,,,480,,,741,,,|,,
7,,"2,434.00",,,,0,,"2,434.00",,,"1,220.00",,,956.5,,,"1,220.00",,,950.5,,,|,,
8,,"1,483.50",,,,902,,"2,434.00",,,902,,,950.5,,,"1,220.00",,,902,,,---,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 7,360.0)   7,360.0",,,,,,,,,,,,,,,Count of cuts   (1 x 8)   8,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
16 of 29,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,6243,,,,,,,,,,0,,,,0,,,"1,974.00",,,886,,,
2,,5547,,,,,,,,,,0,,,,886,,,489,,,248.5,,,*
3,,7417,,,,,,,,,,"1,974.00",,,,0,,,459.5,,,796,,,
4,,5557,,,,,,,,,,"1,974.00",,,,796,,,439,,,275,,,*
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,"1,974.00",,,,0,,"1,974.00",,,"1,220.00",,,"2,440.00",,,"1,220.00",,,"1,974.00",,,|,,
2,,0,,,,886,,"1,974.00",,,886,,,"1,974.00",,,"1,220.00",,,886,,,---,,
3,,0,,,,"1,134.50",,"1,974.00",,,"1,134.50",,,"1,974.00",,,334,,,248.5,,,---,,
4,,489,,,,886,,489,,,"1,134.50",,,"1,974.00",,,248.5,,,489,,,|,,
5,,"2,433.50",,,,0,,"2,433.50",,,"1,220.00",,,466,,,"1,220.00",,,459.5,,,|,,
6,,"1,974.00",,,,796,,"2,433.50",,,796,,,459.5,,,"1,220.00",,,796,,,---,,
7,,"1,974.00",,,,"1,071.00",,"2,433.50",,,"1,071.00",,,459.5,,,424,,,275,,,---,,
8,,"2,413.00",,,,796,,"2,413.00",,,"1,071.00",,,459.5,,,275,,,439,,,|,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 7,830.5)   7,830.5",,,,,,,,,,,,,,,Count of cuts   (1 x 8)   8,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
17 of 29,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,5726,,,,,,,,,,0,,,,0,,,"1,901.00",,,796,,,
2,,5136,,,,,,,,,,0,,,,796,,,902,,,398,,,*
3,,4625,,,,,,,,,,"1,901.00",,,,0,,,493,,,974,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,"1,901.00",,,,0,,"1,901.00",,,"1,220.00",,,"2,440.00",,,"1,220.00",,,"1,901.00",,,|,,
2,,0,,,,796,,"1,901.00",,,796,,,"1,901.00",,,"1,220.00",,,796,,,---,,
3,,0,,,,"1,194.00",,"1,901.00",,,"1,194.00",,,"1,901.00",,,424,,,398,,,---,,
4,,902,,,,796,,902,,,"1,194.00",,,"1,901.00",,,398,,,902,,,|,,
5,,"2,394.00",,,,0,,"2,394.00",,,"1,220.00",,,539,,,"1,220.00",,,493,,,|,,
6,,"1,901.00",,,,974,,"2,394.00",,,974,,,493,,,"1,220.00",,,974,,,---,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 7,133.0)   7,133.0",,,,,,,,,,,,,,,Count of cuts   (1 x 6)   6,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
18 of 29,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,6309,,,,,,,,,,0,,,,0,,,607,,,906,,,
2,,6813,,,,,,,,,,0,,,,906,,,488,,,78,,,
3,,7047,,,,,,,,,,0,,,,984,,,288,,,118,,,
4,,5044,,,,,,,,,,607,,,,0,,,"1,763.00",,,916,,,
5,,6672,,,,,,,,,,607,,,,916,,,132.5,,,261,,,*
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,607,,,,0,,607,,,"1,220.00",,,"2,440.00",,,"1,220.00",,,607,,,|,,
2,,0,,,,906,,607,,,906,,,607,,,"1,220.00",,,906,,,---,,
3,,0,,,,984,,607,,,984,,,607,,,314,,,78,,,---,,
4,,488,,,,906,,488,,,984,,,607,,,78,,,488,,,|,,
5,,0,,,,"1,102.00",,607,,,"1,102.00",,,607,,,236,,,118,,,---,,
6,,288,,,,984,,288,,,"1,102.00",,,607,,,118,,,288,,,|,,
7,,"2,370.00",,,,0,,"2,370.00",,,"1,220.00",,,"1,833.00",,,"1,220.00",,,"1,763.00",,,|,,
8,,607,,,,916,,"2,370.00",,,916,,,"1,763.00",,,"1,220.00",,,916,,,---,,
9,,607,,,,"1,177.00",,"2,370.00",,,"1,177.00",,,"1,763.00",,,304,,,261,,,---,,
10,,739.5,,,,916,,739.5,,,"1,177.00",,,"1,763.00",,,261,,,132.5,,,|,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 8,244.0)   8,244.0",,,,,,,,,,,,,,,Count of cuts   (1 x 10)   10,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
19 of 29,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,7249,,,,,,,,,,0,,,,0,,,"1,763.00",,,907,,,
2,,7225,,,,,,,,,,"1,763.00",,,,0,,,541.5,,,660,,,
3,,6604,,,,,,,,,,"1,763.00",,,,660,,,493,,,477,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,"1,763.00",,,,0,,"1,763.00",,,"1,220.00",,,"2,440.00",,,"1,220.00",,,"1,763.00",,,|,,
2,,0,,,,907,,"1,763.00",,,907,,,"1,763.00",,,"1,220.00",,,907,,,---,,
3,,"2,304.50",,,,0,,"2,304.50",,,"1,220.00",,,677,,,"1,220.00",,,541.5,,,|,,
4,,"1,763.00",,,,660,,"2,304.50",,,660,,,541.5,,,"1,220.00",,,660,,,---,,
5,,"1,763.00",,,,"1,137.00",,"2,304.50",,,"1,137.00",,,541.5,,,560,,,477,,,---,,
6,,"2,256.00",,,,660,,"2,256.00",,,"1,137.00",,,541.5,,,477,,,493,,,|,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 5,763.0)   5,763.0",,,,,,,,,,,,,,,Count of cuts   (1 x 6)   6,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
20 of 29,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,4108,,,,,,,,,,0,,,,0,,,"1,481.00",,,612,,,
2,,7308,,,,,,,,,,0,,,,612,,,886,,,607,,,*
3,,4095,,,,,,,,,,"1,481.00",,,,0,,,788,,,909.5,,,*
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,"1,481.00",,,,0,,"1,481.00",,,"1,220.00",,,"2,440.00",,,"1,220.00",,,"1,481.00",,,|,,
2,,0,,,,612,,"1,481.00",,,612,,,"1,481.00",,,"1,220.00",,,612,,,---,,
3,,0,,,,"1,219.00",,"1,481.00",,,"1,219.00",,,"1,481.00",,,608,,,607,,,---,,
4,,886,,,,612,,886,,,"1,219.00",,,"1,481.00",,,607,,,886,,,|,,
5,,"2,269.00",,,,0,,"2,269.00",,,"1,220.00",,,959,,,"1,220.00",,,788,,,|,,
6,,"1,481.00",,,,909.5,,"2,269.00",,,909.5,,,788,,,"1,220.00",,,909.5,,,---,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 6,797.0)   6,797.0",,,,,,,,,,,,,,,Count of cuts   (1 x 6)   6,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
21 of 29,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,6103,,,,,,,,,,0,,,,0,,,"1,451.00",,,788,,,
2,,5419,,,,,,,,,,"1,451.00",,,,0,,,902,,,712,,,*
3,,6494,,,,,,,,,,"1,451.00",,,,712,,,741,,,480,,,*
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,"1,451.00",,,,0,,"1,451.00",,,"1,220.00",,,"2,440.00",,,"1,220.00",,,"1,451.00",,,|,,
2,,0,,,,788,,"1,451.00",,,788,,,"1,451.00",,,"1,220.00",,,788,,,---,,
3,,"2,353.00",,,,0,,"2,353.00",,,"1,220.00",,,989,,,"1,220.00",,,902,,,|,,
4,,"1,451.00",,,,712,,"2,353.00",,,712,,,902,,,"1,220.00",,,712,,,---,,
5,,"1,451.00",,,,"1,192.00",,"2,353.00",,,"1,192.00",,,902,,,508,,,480,,,---,,
6,,"2,192.00",,,,712,,"2,192.00",,,"1,192.00",,,902,,,480,,,741,,,|,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 6,175.0)   6,175.0",,,,,,,,,,,,,,,Count of cuts   (1 x 6)   6,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
22 of 29,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,4255,,,,,,,,,,0,,,,0,,,"2,263.00",,,882,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,882,,"2,440.00",,,882,,,"2,440.00",,,"1,220.00",,,882,,,---,,
2,,"2,263.00",,,,0,,"2,263.00",,,882,,,"2,440.00",,,882,,,"2,263.00",,,|,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 3,322.0)   3,322.0",,,,,,,,,,,,,,,Count of cuts   (1 x 2)   2,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
23 of 29,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,6225,,,,,,,,,,0,,,,0,,,"1,901.00",,,796,,,
2,,6499,,,,,,,,,,"1,901.00",,,,0,,,493,,,974,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,"1,901.00",,,,0,,"1,901.00",,,"1,220.00",,,"2,440.00",,,"1,220.00",,,"1,901.00",,,|,,
2,,0,,,,796,,"1,901.00",,,796,,,"1,901.00",,,"1,220.00",,,796,,,---,,
3,,"2,394.00",,,,0,,"2,394.00",,,"1,220.00",,,539,,,"1,220.00",,,493,,,|,,
4,,"1,901.00",,,,974,,"2,394.00",,,974,,,493,,,"1,220.00",,,974,,,---,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 4,834.0)   4,834.0",,,,,,,,,,,,,,,Count of cuts   (1 x 4)   4,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
24 of 29,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,6444,,,,,,,,,,0,,,,0,,,741,,,940,,,*
2,,6771,,,,,,,,,,741,,,,0,,,"1,641.00",,,741,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,741,,,,0,,741,,,"1,220.00",,,"2,440.00",,,"1,220.00",,,741,,,|,,
2,,0,,,,940,,741,,,940,,,741,,,"1,220.00",,,940,,,---,,
3,,"2,382.00",,,,0,,"2,382.00",,,"1,220.00",,,"1,699.00",,,"1,220.00",,,"1,641.00",,,|,,
4,,741,,,,741,,"2,382.00",,,741,,,"1,641.00",,,"1,220.00",,,741,,,---,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 4,822.0)   4,822.0",,,,,,,,,,,,,,,Count of cuts   (1 x 4)   4,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
25 of 29,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,3702,,,,,,,,,,0,,,,0,,,549.5,,,718,,,
2,,4273,,,,,,,,,,549.5,,,,0,,,"1,823.00",,,741,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,741,,"2,440.00",,,741,,,"2,440.00",,,"1,220.00",,,741,,,---,,
2,,549.5,,,,0,,549.5,,,741,,,"2,440.00",,,741,,,549.5,,,|,,
3,,0,,,,718,,549.5,,,718,,,549.5,,,741,,,718,,,---,,
4,,"2,372.50",,,,0,,"2,372.50",,,741,,,"1,890.50",,,741,,,"1,823.00",,,|,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 4,471.5)   4,471.5",,,,,,,,,,,,,,,Count of cuts   (1 x 4)   4,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
26 of 29,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,4675,,,,,,,,,,0,,,,0,,,"2,081.00",,,817,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,817,,"2,440.00",,,817,,,"2,440.00",,,"1,220.00",,,817,,,---,,
2,,"2,081.00",,,,0,,"2,081.00",,,817,,,"2,440.00",,,817,,,"2,081.00",,,|,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 3,257.0)   3,257.0",,,,,,,,,,,,,,,Count of cuts   (1 x 2)   2,,,,,,,,,,
