9,,25478,,,,,,,,,,"1,638.00",,,,0,,,786,,,380,,,
10,,23517,,,,,,,,,,"1,638.00",,,,380,,,417,,,786,,,*
11,,26475,,,,,,,,,,"2,055.00",,,,380,,,368,,,786,,,*
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,358,,,,0,,358,,,"1,220.00",,,"2,440.00",,,"1,220.00",,,358,,,|,,
2,,0,,,,870,,358,,,870,,,358,,,"1,220.00",,,870,,,---,,
3,,0,,,,"1,214.00",,358,,,"1,214.00",,,358,,,350,,,344,,,---,,
4,,297,,,,870,,297,,,"1,214.00",,,358,,,344,,,297,,,|,,
5,,936,,,,0,,936,,,"1,220.00",,,"2,082.00",,,"1,220.00",,,578,,,|,,
6,,358,,,,733,,936,,,733,,,578,,,"1,220.00",,,733,,,---,,
7,,358,,,,"1,210.00",,936,,,"1,210.00",,,578,,,487,,,477,,,---,,
8,,934,,,,733,,934,,,"1,210.00",,,578,,,477,,,576,,,|,,
9,,"1,638.00",,,,0,,"1,638.00",,,"1,220.00",,,"1,504.00",,,"1,220.00",,,702,,,|,,
10,,936,,,,507,,"1,638.00",,,507,,,702,,,"1,220.00",,,507,,,---,,
11,,936,,,,995,,"1,638.00",,,995,,,702,,,713,,,488,,,---,,
12,,"1,637.00",,,,507,,"1,637.00",,,995,,,702,,,488,,,701,,,|,,
13,936,"1,213.00","1,638.00","1,213.00",702,225,218,---,,,,,,,,,,,,,,,,,
14,"1,280.00",995,"1,280.00","1,213.00",702,218,344,|,,,,,,,,,,,,,,,,,
15,"1,624.00",995,"1,624.00","1,213.00",358,218,344,|,,,,,,,,,,,,,,,,,
16,"1,638.00",380,"2,440.00",380,802,"1,220.00",380,---,,,,,,,,,,,,,,,,,
17,"2,424.00",0,"2,424.00",380,802,380,786,|,,,,,,,,,,,,,,,,,
18,"1,638.00","1,166.00","2,440.00","1,166.00",802,840,786,---,,,,,,,,,,,,,,,,,
19,"2,055.00",380,"2,055.00","1,166.00",802,786,417,|,,,,,,,,,,,,,,,,,
20,"2,423.00",380,"2,423.00","1,166.00",385,786,368,|,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 12,939.0)   12,939.0",,,,,,Count of cuts   (1 x 20)   20,,,,,,,,,,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
10 of 27,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,26402,,,,,,,,,,0,,,,0,,,368,,,786,,,*
2,,24485,,,,,,,,,,0,,,,786,,,359,,,422,,,*
3,,23050,,,,,,,,,,368,,,,0,,,960,,,577,,,
4,,22802,,,,,,,,,,368,,,,577,,,943,,,358,,,
5,,27338,,,,,,,,,,368,,,,935,,,797,,,278,,,
6,,25345,,,,,,,,,,"1,328.00",,,,0,,,368,,,786,,,*
7,,25595,,,,,,,,,,"1,328.00",,,,786,,,358,,,420,,,*
8,,23561,,,,,,,,,,"1,696.00",,,,0,,,379,,,786,,,*
9,,24471,,,,,,,,,,"1,696.00",,,,786,,,358,,,420,,,*
10,,23861,,,,,,,,,,"2,075.00",,,,0,,,358,,,785,,,*
11,,23458,,,,,,,,,,"2,075.00",,,,785,,,358,,,420,,,*
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,368,,,,0,,368,,,"1,220.00",,,"2,440.00",,,"1,220.00",,,368,,,|,,
2,,0,,,,786,,368,,,786,,,368,,,"1,220.00",,,786,,,---,,
3,,0,,,,"1,208.00",,368,,,"1,208.00",,,368,,,434,,,422,,,---,,
4,,359,,,,786,,359,,,"1,208.00",,,368,,,422,,,359,,,|,,
5,,"1,328.00",,,,0,,"1,328.00",,,"1,220.00",,,"2,072.00",,,"1,220.00",,,960,,,|,,
6,,368,,,,577,,"1,328.00",,,577,,,960,,,"1,220.00",,,577,,,---,,
7,,368,,,,935,,"1,328.00",,,935,,,960,,,643,,,358,,,---,,
8,,"1,311.00",,,,577,,"1,311.00",,,935,,,960,,,358,,,943,,,|,,
9,,368,,,,"1,213.00",,"1,328.00",,,"1,213.00",,,960,,,285,,,278,,,---,,
10,,"1,165.00",,,,935,,"1,165.00",,,"1,213.00",,,960,,,278,,,797,,,|,,
11,,"1,696.00",,,,0,,"1,696.00",,,"1,220.00",,,"1,112.00",,,"1,220.00",,,368,,,|,,
12,,"1,328.00",,,,786,,"1,696.00",,,786,,,368,,,"1,220.00",,,786,,,---,,
13,"1,328.00","1,206.00","1,696.00","1,206.00",368,434,420,---,,,,,,,,,,,,,,,,,
14,"1,686.00",786,"1,686.00","1,206.00",368,420,358,|,,,,,,,,,,,,,,,,,
15,"2,075.00",0,"2,075.00","1,220.00",744,"1,220.00",379,|,,,,,,,,,,,,,,,,,
16,"1,696.00",786,"2,075.00",786,379,"1,220.00",786,---,,,,,,,,,,,,,,,,,
17,"1,696.00","1,206.00","2,075.00","1,206.00",379,434,420,---,,,,,,,,,,,,,,,,,
18,"2,054.00",786,"2,054.00","1,206.00",379,420,358,|,,,,,,,,,,,,,,,,,
19,"2,433.00",0,"2,433.00","1,220.00",365,"1,220.00",358,|,,,,,,,,,,,,,,,,,
20,"2,075.00",785,"2,433.00",785,358,"1,220.00",785,---,,,,,,,,,,,,,,,,,
21,"2,075.00","1,205.00","2,433.00","1,205.00",358,435,420,---,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 13,824.0)   13,824.0",,,,,,Count of cuts   (1 x 21)   21,,,,,,,,,,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
11 of 27,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,25422,,,,,,,,,,0,,,,0,,,683,,,786,,,
2,,23454,,,,,,,,,,683,,,,0,,,786,,,399,,,
3,,26738,,,,,,,,,,683,,,,399,,,786,,,379,,,
4,,24977,,,,,,,,,,"1,469.00",,,,0,,,786,,,399,,,
5,,24057,,,,,,,,,,"1,469.00",,,,399,,,786,,,379,,,
6,,26968,,,,,,,,,,"2,255.00",,,,0,,,184,,,669,,,*
7,,23945,,,,,,,,,,0,,,,786,,,"2,388.00",,,380,,,
8,,27208,,,,,,,,,,0,,,,"1,166.00",,,"1,989.00",,,38,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,786,,"2,440.00",,,786,,,"2,440.00",,,"1,220.00",,,786,,,---,,
2,,683,,,,0,,683,,,786,,,"2,440.00",,,786,,,683,,,|,,
3,,"1,469.00",,,,0,,"1,469.00",,,786,,,"1,757.00",,,786,,,786,,,|,,
4,,683,,,,399,,"1,469.00",,,399,,,786,,,786,,,399,,,---,,
5,,683,,,,778,,"1,469.00",,,778,,,786,,,387,,,379,,,---,,
6,,"2,255.00",,,,0,,"2,255.00",,,786,,,971,,,786,,,786,,,|,,
7,,"1,469.00",,,,399,,"2,255.00",,,399,,,786,,,786,,,399,,,---,,
8,,"1,469.00",,,,778,,"2,255.00",,,778,,,786,,,387,,,379,,,---,,
9,,"2,439.00",,,,0,,"2,439.00",,,786,,,185,,,786,,,184,,,|,,
10,,"2,255.00",,,,669,,"2,439.00",,,669,,,184,,,786,,,669,,,---,,
11,,0,,,,"1,166.00",,"2,440.00",,,"1,166.00",,,"2,440.00",,,434,,,380,,,---,,
12,,"2,388.00",,,,786,,"2,388.00",,,"1,166.00",,,"2,440.00",,,380,,,"2,388.00",,,|,,
13,,0,,,,"1,204.00",,"2,440.00",,,"1,204.00",,,"2,440.00",,,54,,,38,,,---,,
14,,"1,989.00",,,,"1,166.00",,"1,989.00",,,"1,204.00",,,"2,440.00",,,38,,,"1,989.00",,,|,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 14,210.0)   14,210.0",,Count of cuts   (1 x 14)   14,,,,,,,,,,,,,,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
12 of 27,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,26399,,,,,,,,,,0,,,,0,,,"2,388.00",,,380,,,
2,,26667,,,,,,,,,,"2,388.00",,,,0,,,38,,,377,,,*
3,,24462,,,,,,,,,,0,,,,380,,,862,,,359,,,
4,,26700,,,,,,,,,,862,,,,380,,,785,,,358,,,
5,,24984,,,,,,,,,,"1,647.00",,,,380,,,273,,,358,,,
6,,27172,,,,,,,,,,"1,920.00",,,,380,,,517,,,358,,,
7,,23785,,,,,,,,,,0,,,,739,,,579,,,477,,,*
8,,25605,,,,,,,,,,579,,,,739,,,418,,,448,,,*
9,,25815,,,,,,,,,,997,,,,739,,,"1,160.00",,,438,,,
10,,25338,,,,,,,,,,"2,157.00",,,,739,,,273,,,358,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,380,,"2,440.00",,,380,,,"2,440.00",,,"1,220.00",,,380,,,---,,
2,,"2,388.00",,,,0,,"2,388.00",,,380,,,"2,440.00",,,380,,,"2,388.00",,,|,,
3,,"2,426.00",,,,0,,"2,426.00",,,380,,,52,,,380,,,38,,,|,,
4,,"2,388.00",,,,377,,"2,426.00",,,377,,,38,,,380,,,377,,,---,,
5,,0,,,,739,,"2,440.00",,,739,,,"2,440.00",,,840,,,359,,,---,,
6,,862,,,,380,,862,,,739,,,"2,440.00",,,359,,,862,,,|,,
7,,"1,647.00",,,,380,,"1,647.00",,,739,,,"1,578.00",,,359,,,785,,,|,,
8,,862,,,,738,,"1,647.00",,,738,,,785,,,359,,,358,,,---,,
9,,"1,920.00",,,,380,,"1,920.00",,,739,,,793,,,359,,,273,,,|,,
10,,"1,647.00",,,,738,,"1,920.00",,,738,,,273,,,359,,,358,,,---,,
11,,"2,437.00",,,,380,,"2,437.00",,,739,,,520,,,359,,,517,,,|,,
12,,"1,920.00",,,,738,,"2,437.00",,,738,,,517,,,359,,,358,,,---,,
13,,579,,,,739,,579,,,"1,220.00",,,"2,440.00",,,481,,,579,,,|,,
14,0,"1,216.00",579,"1,216.00",579,481,477,---,,,,,,,,,,,,,,,,,
15,997,739,997,"1,220.00","1,861.00",481,418,|,,,,,,,,,,,,,,,,,
16,579,"1,187.00",997,"1,187.00",418,481,448,---,,,,,,,,,,,,,,,,,
17,"2,157.00",739,"2,157.00","1,220.00","1,443.00",481,"1,160.00",|,,,,,,,,,,,,,,,,,
18,997,"1,177.00","2,157.00","1,177.00","1,160.00",481,438,---,,,,,,,,,,,,,,,,,
19,"2,430.00",739,"2,430.00","1,220.00",283,481,273,|,,,,,,,,,,,,,,,,,
20,"2,157.00","1,097.00","2,430.00","1,097.00",273,481,358,---,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 13,043.0)   13,043.0",,,,,,Count of cuts   (1 x 20)   20,,,,,,,,,,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
13 of 27,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,23697,,,,,,,,,,0,,,,0,,,786,,,368,,,
2,,26305,,,,,,,,,,0,,,,368,,,786,,,417,,,
3,,26925,,,,,,,,,,0,,,,785,,,786,,,417,,,
4,,26710,,,,,,,,,,786,,,,0,,,961,,,558,,,
5,,26256,,,,,,,,,,786,,,,558,,,960,,,577,,,
6,,23559,,,,,,,,,,"1,747.00",,,,0,,,353,,,378,,,*
7,,25709,,,,,,,,,,"1,747.00",,,,378,,,338,,,421,,,*
8,,27414,,,,,,,,,,"1,747.00",,,,799,,,338,,,421,,,*
9,,23808,,,,,,,,,,"2,100.00",,,,0,,,340,,,785,,,*
10,,23433,,,,,,,,,,"2,100.00",,,,785,,,338,,,421,,,*
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,786,,,,0,,786,,,"1,220.00",,,"2,440.00",,,"1,220.00",,,786,,,|,,
2,,0,,,,368,,786,,,368,,,786,,,"1,220.00",,,368,,,---,,
3,,0,,,,785,,786,,,785,,,786,,,852,,,417,,,---,,
4,,0,,,,"1,202.00",,786,,,"1,202.00",,,786,,,435,,,417,,,---,,
5,,"1,747.00",,,,0,,"1,747.00",,,"1,220.00",,,"1,654.00",,,"1,220.00",,,961,,,|,,
6,,786,,,,558,,"1,747.00",,,558,,,961,,,"1,220.00",,,558,,,---,,
7,,786,,,,"1,135.00",,"1,747.00",,,"1,135.00",,,961,,,662,,,577,,,---,,
8,,"1,746.00",,,,558,,"1,746.00",,,"1,135.00",,,961,,,577,,,960,,,|,,
9,,"2,100.00",,,,0,,"2,100.00",,,"1,220.00",,,693,,,"1,220.00",,,353,,,|,,
10,,"1,747.00",,,,378,,"2,100.00",,,378,,,353,,,"1,220.00",,,378,,,---,,
11,,"1,747.00",,,,799,,"2,100.00",,,799,,,353,,,842,,,421,,,---,,
12,,"2,085.00",,,,378,,"2,085.00",,,799,,,353,,,421,,,338,,,|,,
13,,"2,085.00",,,,799,,"2,085.00",,,"1,220.00",,,353,,,421,,,338,,,|,,
14,"2,100.00",785,"2,440.00",785,340,"1,220.00",785,---,,,,,,,,,,,,,,,,,
15,"2,100.00","1,206.00","2,440.00","1,206.00",340,435,421,---,,,,,,,,,,,,,,,,,
16,"2,438.00",785,"2,438.00","1,206.00",340,421,338,|,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 11,166.0)   11,166.0",,,,,,Count of cuts   (1 x 16)   16,,,,,,,,,,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
14 of 27,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,24106,,,,,,,,,,0,,,,0,,,370,,,"1,062.00",,,*
2,,26401,,,,,,,,,,0,,,,"1,062.00",,,312,,,158,,,
3,,23232,,,,,,,,,,370,,,,0,,,786,,,397,,,
4,,26274,,,,,,,,,,370,,,,397,,,786,,,417,,,
5,,22826,,,,,,,,,,370,,,,814,,,786,,,379,,,
6,,25946,,,,,,,,,,"1,156.00",,,,0,,,358,,,870,,,*
7,,25786,,,,,,,,,,"1,156.00",,,,870,,,177,,,313,,,*
8,,27195,,,,,,,,,,"1,333.00",,,,870,,,175,,,313,,,*
9,,27173,,,,,,,,,,"1,514.00",,,,0,,,399,,,786,,,*
10,,26833,,,,,,,,,,"1,514.00",,,,786,,,359,,,412,,,*
11,,23059,,,,,,,,,,"1,913.00",,,,0,,,508,,,973,,,*
12,,26440,,,,,,,,,,"1,913.00",,,,973,,,418,,,216,,,*
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,370,,,,0,,370,,,"1,220.00",,,"2,440.00",,,"1,220.00",,,370,,,|,,
2,,0,,,,"1,062.00",,370,,,"1,062.00",,,370,,,"1,220.00",,,"1,062.00",,,---,,
3,,312,,,,"1,062.00",,312,,,"1,220.00",,,370,,,158,,,312,,,|,,
4,,"1,156.00",,,,0,,"1,156.00",,,"1,220.00",,,"2,070.00",,,"1,220.00",,,786,,,|,,
5,,370,,,,397,,"1,156.00",,,397,,,786,,,"1,220.00",,,397,,,---,,
6,,370,,,,814,,"1,156.00",,,814,,,786,,,823,,,417,,,---,,
7,,370,,,,"1,193.00",,"1,156.00",,,"1,193.00",,,786,,,406,,,379,,,---,,
8,,"1,514.00",,,,0,,"1,514.00",,,"1,220.00",,,"1,284.00",,,"1,220.00",,,358,,,|,,
9,,"1,156.00",,,,870,,"1,514.00",,,870,,,358,,,"1,220.00",,,870,,,---,,
10,,"1,156.00",,,,"1,183.00",,"1,514.00",,,"1,183.00",,,358,,,350,,,313,,,---,,
11,,"1,333.00",,,,870,,"1,333.00",,,"1,183.00",,,358,,,313,,,177,,,|,,
12,"1,508.00",870,"1,508.00","1,183.00",181,313,175,|,,,,,,,,,,,,,,,,,
13,"1,913.00",0,"1,913.00","1,220.00",926,"1,220.00",399,|,,,,,,,,,,,,,,,,,
14,"1,514.00",786,"1,913.00",786,399,"1,220.00",786,---,,,,,,,,,,,,,,,,,
15,"1,514.00","1,198.00","1,913.00","1,198.00",399,434,412,---,,,,,,,,,,,,,,,,,
16,"1,873.00",786,"1,873.00","1,198.00",399,412,359,|,,,,,,,,,,,,,,,,,
17,"2,421.00",0,"2,421.00","1,220.00",527,"1,220.00",508,|,,,,,,,,,,,,,,,,,
18,"1,913.00",973,"2,421.00",973,508,"1,220.00",973,---,,,,,,,,,,,,,,,,,
19,"1,913.00","1,189.00","2,421.00","1,189.00",508,247,216,---,,,,,,,,,,,,,,,,,
20,"2,331.00",973,"2,331.00","1,189.00",508,216,418,|,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 12,770.0)   12,770.0",,,,,,Count of cuts   (1 x 20)   20,,,,,,,,,,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
15 of 27,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,24688,,,,,,,,,,0,,,,0,,,961,,,558,,,
2,,24543,,,,,,,,,,0,,,,558,,,961,,,560,,,
3,,25598,,,,,,,,,,0,,,,"1,118.00",,,548,,,98,,,
4,,25139,,,,,,,,,,961,,,,0,,,733,,,578,,,
5,,26656,,,,,,,,,,961,,,,578,,,720,,,400,,,
6,,26770,,,,,,,,,,961,,,,978,,,669,,,184,,,
7,,26985,,,,,,,,,,"1,694.00",,,,0,,,379.5,,,785,,,*
8,,26087,,,,,,,,,,"1,694.00",,,,785,,,358,,,420,,,*
9,,23425,,,,,,,,,,"2,073.50",,,,0,,,360,,,785,,,*
10,,25250,,,,,,,,,,"2,073.50",,,,785,,,359,,,412,,,*
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,961,,,,0,,961,,,"1,220.00",,,"2,440.00",,,"1,220.00",,,961,,,|,,
2,,0,,,,558,,961,,,558,,,961,,,"1,220.00",,,558,,,---,,
3,,0,,,,"1,118.00",,961,,,"1,118.00",,,961,,,662,,,560,,,---,,
4,,0,,,,"1,216.00",,961,,,"1,216.00",,,961,,,102,,,98,,,---,,
5,,548,,,,"1,118.00",,548,,,"1,216.00",,,961,,,98,,,548,,,|,,
6,,"1,694.00",,,,0,,"1,694.00",,,"1,220.00",,,"1,479.00",,,"1,220.00",,,733,,,|,,
7,,961,,,,578,,"1,694.00",,,578,,,733,,,"1,220.00",,,578,,,---,,
8,,961,,,,978,,"1,694.00",,,978,,,733,,,642,,,400,,,---,,
9,,"1,681.00",,,,578,,"1,681.00",,,978,,,733,,,400,,,720,,,|,,
10,,961,,,,"1,162.00",,"1,694.00",,,"1,162.00",,,733,,,242,,,184,,,---,,
11,,"1,630.00",,,,978,,"1,630.00",,,"1,162.00",,,733,,,184,,,669,,,|,,
12,,"2,073.50",,,,0,,"2,073.50",,,"1,220.00",,,746,,,"1,220.00",,,379.5,,,|,,
13,,"1,694.00",,,,785,,"2,073.50",,,785,,,379.5,,,"1,220.00",,,785,,,---,,
14,"1,694.00","1,205.00","2,073.50","1,205.00",379.5,435,420,---,,,,,,,,,,,,,,,,,
15,"2,052.00",785,"2,052.00","1,205.00",379.5,420,358,|,,,,,,,,,,,,,,,,,
16,"2,433.50",0,"2,433.50","1,220.00",366.5,"1,220.00",360,|,,,,,,,,,,,,,,,,,
17,"2,073.50",785,"2,433.50",785,360,"1,220.00",785,---,,,,,,,,,,,,,,,,,
18,"2,073.50","1,197.00","2,433.50","1,197.00",360,435,412,---,,,,,,,,,,,,,,,,,
19,"2,432.50",785,"2,432.50","1,197.00",360,412,359,|,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 12,955.0)   12,955.0",,,,,,Count of cuts   (1 x 19)   19,,,,,,,,,,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
16 of 27,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,24154,,,,,,,,,,0,,,,0,,,"2,298.00",,,378,,,
2,,26601,,,,,,,,,,0,,,,378,,,"2,298.00",,,178,,,
3,,23770,,,,,,,,,,0,,,,556,,,"1,098.00",,,360,,,
4,,23474,,,,,,,,,,"1,098.00",,,,556,,,"1,310.00",,,357,,,
5,,24058,,,,,,,,,,0,,,,916,,,"1,238.00",,,298,,,
6,,26499,,,,,,,,,,"1,238.00",,,,916,,,798,,,297,,,
7,,24484,,,,,,,,,,"2,036.00",,,,916,,,345,,,237,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,378,,"2,440.00",,,378,,,"2,440.00",,,"1,220.00",,,378,,,---,,
2,,"2,298.00",,,,0,,"2,298.00",,,378,,,"2,440.00",,,378,,,"2,298.00",,,|,,
3,,0,,,,556,,"2,440.00",,,556,,,"2,440.00",,,842,,,178,,,---,,
4,,"2,298.00",,,,378,,"2,298.00",,,556,,,"2,440.00",,,178,,,"2,298.00",,,|,,
5,,0,,,,916,,"2,440.00",,,916,,,"2,440.00",,,664,,,360,,,---,,
6,,"1,098.00",,,,556,,"1,098.00",,,916,,,"2,440.00",,,360,,,"1,098.00",,,|,,
7,,"2,408.00",,,,556,,"2,408.00",,,916,,,"1,342.00",,,360,,,"1,310.00",,,|,,
8,,"1,098.00",,,,913,,"2,408.00",,,913,,,"1,310.00",,,360,,,357,,,---,,
9,,0,,,,"1,214.00",,"2,440.00",,,"1,214.00",,,"2,440.00",,,304,,,298,,,---,,
10,,"1,238.00",,,,916,,"1,238.00",,,"1,214.00",,,"2,440.00",,,298,,,"1,238.00",,,|,,
11,,"2,036.00",,,,916,,"2,036.00",,,"1,214.00",,,"1,202.00",,,298,,,798,,,|,,
12,,"1,238.00",,,,"1,213.00",,"2,036.00",,,"1,213.00",,,798,,,298,,,297,,,---,,
13,,"2,381.00",,,,916,,"2,381.00",,,"1,214.00",,,404,,,298,,,345,,,|,,
14,,"2,036.00",,,,"1,153.00",,"2,381.00",,,"1,153.00",,,345,,,298,,,237,,,---,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 14,383.0)   14,383.0",,,,,,,,,,,,,,,Count of cuts   (1 x 14)   14,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
17 of 27,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,23840,,,,,,,,,,0,,,,0,,,"1,664.00",,,568,,,
2,,24288,,,,,,,,,,"1,664.00",,,,0,,,494,,,566.5,,,*
3,,23673,,,,,,,,,,"2,158.00",,,,0,,,278,,,343,,,*
4,,24404,,,,,,,,,,0,,,,568,,,"1,238.00",,,298,,,
5,,25587,,,,,,,,,,"1,238.00",,,,568,,,798,,,297,,,
6,,25388,,,,,,,,,,"2,036.00",,,,568,,,343,,,278,,,
7,,24143,,,,,,,,,,0,,,,866,,,411,,,339.5,,,
8,,26336,,,,,,,,,,411,,,,866,,,861,,,339.5,,,
9,,25768,,,,,,,,,,"1,272.00",,,,866,,,411,,,339.5,,,
10,,23299,,,,,,,,,,"1,683.00",,,,866,,,411,,,339.5,,,
11,,27240,,,,,,,,,,"2,094.00",,,,866,,,343,,,278,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,568,,"2,440.00",,,568,,,"2,440.00",,,"1,220.00",,,568,,,---,,
2,,"1,664.00",,,,0,,"1,664.00",,,568,,,"2,440.00",,,568,,,"1,664.00",,,|,,
