5,,28887,,,,,,,,,,"1,718.00",,,,0,,,715,,,785,,,*
6,,30809,,,,,,,,,,"1,718.00",,,,785,,,599.5,,,393.5,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,902,,,,0,,902,,,"1,220.00",,,"2,440.00",,,"1,220.00",,,902,,,|,,
2,,0,,,,416,,902,,,416,,,902,,,"1,220.00",,,416,,,---,,
3,,0,,,,"1,216.50",,902,,,"1,216.50",,,902,,,804,,,800.5,,,---,,
4,,716,,,,416,,716,,,"1,216.50",,,902,,,800.5,,,716,,,|,,
5,,"1,718.00",,,,0,,"1,718.00",,,"1,220.00",,,"1,538.00",,,"1,220.00",,,816,,,|,,
6,,902,,,,599.5,,"1,718.00",,,599.5,,,816,,,"1,220.00",,,599.5,,,---,,
7,,902,,,,"1,199.00",,"1,718.00",,,"1,199.00",,,816,,,620.5,,,599.5,,,---,,
8,,"1,709.00",,,,599.5,,"1,709.00",,,"1,199.00",,,816,,,599.5,,,807,,,|,,
9,,"2,433.00",,,,0,,"2,433.00",,,"1,220.00",,,722,,,"1,220.00",,,715,,,|,,
10,,"1,718.00",,,,785,,"2,433.00",,,785,,,715,,,"1,220.00",,,785,,,---,,
11,,"1,718.00",,,,"1,178.50",,"2,433.00",,,"1,178.50",,,715,,,435,,,393.5,,,---,,
12,,"2,317.50",,,,785,,"2,317.50",,,"1,178.50",,,715,,,393.5,,,599.5,,,|,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 10,319.5)   10,319.5",,,,,,,,,,,,,,,Count of cuts   (1 x 12)   12,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
13 of 18,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,32120,,,,,,,,,,0,,,,0,,,"1,330.00",,,198,,,
2,,31578,,,,,,,,,,0,,,,198,,,"1,265.00",,,843,,,
3,,31532,,,,,,,,,,0,,,,"1,041.00",,,"1,260.00",,,129,,,
4,,31034,,,,,,,,,,"1,330.00",,,,0,,,416,,,"1,079.00",,,*
5,,30776,,,,,,,,,,"1,746.00",,,,0,,,640,,,695,,,*
6,,30886,,,,,,,,,,"1,746.00",,,,695,,,636,,,499,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,"1,330.00",,,,0,,"1,330.00",,,"1,220.00",,,"2,440.00",,,"1,220.00",,,"1,330.00",,,|,,
2,,0,,,,198,,"1,330.00",,,198,,,"1,330.00",,,"1,220.00",,,198,,,---,,
3,,0,,,,"1,041.00",,"1,330.00",,,"1,041.00",,,"1,330.00",,,"1,022.00",,,843,,,---,,
4,,"1,265.00",,,,198,,"1,265.00",,,"1,041.00",,,"1,330.00",,,843,,,"1,265.00",,,|,,
5,,0,,,,"1,170.00",,"1,330.00",,,"1,170.00",,,"1,330.00",,,179,,,129,,,---,,
6,,"1,260.00",,,,"1,041.00",,"1,260.00",,,"1,170.00",,,"1,330.00",,,129,,,"1,260.00",,,|,,
7,,"1,746.00",,,,0,,"1,746.00",,,"1,220.00",,,"1,110.00",,,"1,220.00",,,416,,,|,,
8,,"1,330.00",,,,"1,079.00",,"1,746.00",,,"1,079.00",,,416,,,"1,220.00",,,"1,079.00",,,---,,
9,,"2,386.00",,,,0,,"2,386.00",,,"1,220.00",,,694,,,"1,220.00",,,640,,,|,,
10,,"1,746.00",,,,695,,"2,386.00",,,695,,,640,,,"1,220.00",,,695,,,---,,
11,,"1,746.00",,,,"1,194.00",,"2,386.00",,,"1,194.00",,,640,,,525,,,499,,,---,,
12,,"2,382.00",,,,695,,"2,382.00",,,"1,194.00",,,640,,,499,,,636,,,|,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 10,817.0)   10,817.0",,,,,,,,,,,,,,,Count of cuts   (1 x 12)   12,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
14 of 18,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,30734,,,,,,,,,,0,,,,0,,,686,,,994.5,,,*
2,,27538,,,,,,,,,,686,,,,0,,,843,,,991,,,*
3,,28817,,,,,,,,,,"1,529.00",,,,0,,,843,,,990,,,*
4,,30480,,,,,,,,,,0,,,,994.5,,,"1,330.00",,,198,,,
5,,29778,,,,,,,,,,"1,330.00",,,,994.5,,,498,,,118,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,994.5,,"2,440.00",,,994.5,,,"2,440.00",,,"1,220.00",,,994.5,,,---,,
2,,686,,,,0,,686,,,994.5,,,"2,440.00",,,994.5,,,686,,,|,,
3,,"1,529.00",,,,0,,"1,529.00",,,994.5,,,"1,754.00",,,994.5,,,843,,,|,,
4,,686,,,,991,,"1,529.00",,,991,,,843,,,994.5,,,991,,,---,,
5,,"2,372.00",,,,0,,"2,372.00",,,994.5,,,911,,,994.5,,,843,,,|,,
6,,"1,529.00",,,,990,,"2,372.00",,,990,,,843,,,994.5,,,990,,,---,,
7,,0,,,,"1,192.50",,"2,440.00",,,"1,192.50",,,"2,440.00",,,225.5,,,198,,,---,,
8,,"1,330.00",,,,994.5,,"1,330.00",,,"1,192.50",,,"2,440.00",,,198,,,"1,330.00",,,|,,
9,,"1,828.00",,,,994.5,,"1,828.00",,,"1,192.50",,,"1,110.00",,,198,,,498,,,|,,
10,,"1,330.00",,,,"1,112.50",,"1,828.00",,,"1,112.50",,,498,,,198,,,118,,,---,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 10,443.5)   10,443.5",,,,,,,,,,,,,,,Count of cuts   (1 x 10)   10,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
15 of 18,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,30061,,,,,,,,,,0,,,,0,,,"1,856.00",,,701,,,
2,,30697,,,,,,,,,,"1,856.00",,,,0,,,415.5,,,640,,,*
3,,30709,,,,,,,,,,"2,271.50",,,,0,,,135,,,457,,,
4,,32250,,,,,,,,,,0,,,,701,,,118,,,498,,,*
5,,32064,,,,,,,,,,118,,,,701,,,118,,,498,,,*
6,,30949,,,,,,,,,,236,,,,701,,,118,,,498,,,*
7,,28208,,,,,,,,,,354,,,,701,,,"2,081.00",,,415.5,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,701,,"2,440.00",,,701,,,"2,440.00",,,"1,220.00",,,701,,,---,,
2,,"1,856.00",,,,0,,"1,856.00",,,701,,,"2,440.00",,,701,,,"1,856.00",,,|,,
3,,"2,271.50",,,,0,,"2,271.50",,,701,,,584,,,701,,,415.5,,,|,,
4,,"1,856.00",,,,640,,"2,271.50",,,640,,,415.5,,,701,,,640,,,---,,
5,,"2,406.50",,,,0,,"2,406.50",,,701,,,168.5,,,701,,,135,,,|,,
6,,"2,271.50",,,,457,,"2,406.50",,,457,,,135,,,701,,,457,,,---,,
7,,0,,,,"1,199.00",,"2,440.00",,,"1,199.00",,,"2,440.00",,,519,,,498,,,---,,
8,,118,,,,701,,118,,,"1,199.00",,,"2,440.00",,,498,,,118,,,|,,
9,,236,,,,701,,236,,,"1,199.00",,,"2,322.00",,,498,,,118,,,|,,
10,,354,,,,701,,354,,,"1,199.00",,,"2,204.00",,,498,,,118,,,|,,
11,,"2,435.00",,,,701,,"2,435.00",,,"1,199.00",,,"2,086.00",,,498,,,"2,081.00",,,|,,
12,,354,,,,"1,116.50",,"2,435.00",,,"1,116.50",,,"2,081.00",,,498,,,415.5,,,---,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 11,606.5)   11,606.5",,,,,,,,,,,,,,,Count of cuts   (1 x 12)   12,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
16 of 18,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,30816,,,,,,,,,,0,,,,0,,,715,,,785,,,*
2,,32096,,,,,,,,,,0,,,,785,,,600,,,312,,,
3,,29606,,,,,,,,,,715,,,,0,,,832,,,815,,,*
4,,28010,,,,,,,,,,"1,547.00",,,,0,,,715,,,785,,,*
5,,30616,,,,,,,,,,"1,547.00",,,,785,,,484.5,,,424,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,715,,,,0,,715,,,"1,220.00",,,"2,440.00",,,"1,220.00",,,715,,,|,,
2,,0,,,,785,,715,,,785,,,715,,,"1,220.00",,,785,,,---,,
3,,0,,,,"1,097.00",,715,,,"1,097.00",,,715,,,435,,,312,,,---,,
4,,600,,,,785,,600,,,"1,097.00",,,715,,,312,,,600,,,|,,
5,,"1,547.00",,,,0,,"1,547.00",,,"1,220.00",,,"1,725.00",,,"1,220.00",,,832,,,|,,
6,,715,,,,815,,"1,547.00",,,815,,,832,,,"1,220.00",,,815,,,---,,
7,,"2,262.00",,,,0,,"2,262.00",,,"1,220.00",,,893,,,"1,220.00",,,715,,,|,,
8,,"1,547.00",,,,785,,"2,262.00",,,785,,,715,,,"1,220.00",,,785,,,---,,
9,,"1,547.00",,,,"1,209.00",,"2,262.00",,,"1,209.00",,,715,,,435,,,424,,,---,,
10,,"2,031.50",,,,785,,"2,031.50",,,"1,209.00",,,715,,,424,,,484.5,,,|,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 8,088.0)   8,088.0",,,,,,,,,,,,,,,Count of cuts   (1 x 10)   10,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
17 of 18,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,28581,,,,,,,,,,0,,,,0,,,"2,081.00",,,859.5,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,859.5,,"2,440.00",,,859.5,,,"2,440.00",,,"1,220.00",,,859.5,,,---,,
2,,"2,081.00",,,,0,,"2,081.00",,,859.5,,,"2,440.00",,,859.5,,,"2,081.00",,,|,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 3,299.5)   3,299.5",,,,,,,,,,,,,,,Count of cuts   (1 x 2)   2,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
18 of 18,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,29066,,*,,,,,*,,,0,,,,0,,,"1,420.00",,,598,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,"1,420.00",,,,0,,"1,420.00",,,"1,220.00",,,"2,440.00",,,"1,220.00",,,"1,420.00",,,|,,
2,,0,,,,598,,"1,420.00",,,598,,,"1,420.00",,,"1,220.00",,,598,,,---,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 2,640.0)   2,640.0",,,,,,,,,,,,,,,Count of cuts   (1 x 2)   2,,,,,,,,,,
