Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
10 of 11,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,1160,,,,,,,,,,0,,,,0,,,469,,,563,,,*
2,,5803,,,,,,,,,,0,,,,563,,,198,,,646,,,*
3,,6650,,,,,,,,,,198,,,,563,,,198,,,646,,,*
4,,2915,,,,,,,,,,469,,,,0,,,"1,498.00",,,445,,,
5,,3208,,,,,,,,,,469,,,,445,,,717.5,,,375,,,
6,,2203,,,,,,,,,,"1,186.50",,,,445,,,717.5,,,375,,,
7,,2770,,,,,,,,,,469,,,,820,,,"1,404.50",,,390,,,
8,,1536,,,,,,,,,,"1,967.00",,,,0,,,459.5,,,428.5,,,
9,,4512,,,,,,,,,,"1,967.00",,,,428.5,,,359,,,669,,,*
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,469,,,,0,,469,,,"1,220.00",,,"2,440.00",,,"1,220.00",,,469,,,|,,
2,,0,,,,563,,469,,,563,,,469,,,"1,220.00",,,563,,,---,,
3,,0,,,,"1,209.00",,469,,,"1,209.00",,,469,,,657,,,646,,,---,,
4,,198,,,,563,,198,,,"1,209.00",,,469,,,646,,,198,,,|,,
5,,396,,,,563,,396,,,"1,209.00",,,271,,,646,,,198,,,|,,
6,,"1,967.00",,,,0,,"1,967.00",,,"1,220.00",,,"1,971.00",,,"1,220.00",,,"1,498.00",,,|,,
7,,469,,,,445,,"1,967.00",,,445,,,"1,498.00",,,"1,220.00",,,445,,,---,,
8,,469,,,,820,,"1,967.00",,,820,,,"1,498.00",,,775,,,375,,,---,,
9,,"1,186.50",,,,445,,"1,186.50",,,820,,,"1,498.00",,,375,,,717.5,,,|,,
10,,"1,904.00",,,,445,,"1,904.00",,,820,,,780.5,,,375,,,717.5,,,|,,
11,,469,,,,"1,210.00",,"1,967.00",,,"1,210.00",,,"1,498.00",,,400,,,390,,,---,,
12,,"1,873.50",,,,820,,"1,873.50",,,"1,210.00",,,"1,498.00",,,390,,,"1,404.50",,,|,,
13,,"1,967.00",,,,428.5,,"2,440.00",,,428.5,,,473,,,"1,220.00",,,428.5,,,---,,
14,,"2,426.50",,,,0,,"2,426.50",,,428.5,,,473,,,428.5,,,459.5,,,|,,
15,,"1,967.00",,,,"1,097.50",,"2,440.00",,,"1,097.50",,,473,,,791.5,,,669,,,---,,
16,,"2,326.00",,,,428.5,,"2,326.00",,,"1,097.50",,,473,,,669,,,359,,,|,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 12,347.5)   12,347.5",,,,,,,,,,,,,,,Count of cuts   (1 x 16)   16,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
11 of 11,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,4835,,,,,,,,,,0,,,,0,,,75,,,998,,,*
2,,5937,,*,,,,,*,,,75,,,,0,,,198,,,646,,,*
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,75,,,,0,,75,,,"1,220.00",,,"2,440.00",,,"1,220.00",,,75,,,|,,
2,,0,,,,998,,75,,,998,,,75,,,"1,220.00",,,998,,,---,,
3,,273,,,,0,,273,,,"1,220.00",,,"2,365.00",,,"1,220.00",,,198,,,|,,
4,,75,,,,646,,273,,,646,,,198,,,"1,220.00",,,646,,,---,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 2,713.0)   2,713.0",,,,,,,,,,,,,,,Count of cuts   (1 x 4)   4,,,,,,,,,,
