Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,756,,"2,440.00",,,756,,,"2,440.00",,,"1,220.00",,,756,,,---,,
2,,"2,291.00",,,,0,,"2,291.00",,,756,,,"2,440.00",,,756,,,"2,291.00",,,|,,
3,,0,,,,"1,145.00",,"2,440.00",,,"1,145.00",,,"2,440.00",,,464,,,389,,,---,,
4,,255,,,,756,,255,,,"1,145.00",,,"2,440.00",,,389,,,255,,,|,,
5,,930,,,,756,,930,,,"1,145.00",,,"2,185.00",,,389,,,675,,,|,,
6,,"2,430.50",,,,756,,"2,430.50",,,"1,145.00",,,"1,510.00",,,389,,,"1,500.50",,,|,,
7,,930,,,,"1,123.00",,"2,430.50",,,"1,123.00",,,"1,500.50",,,389,,,367,,,---,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 8,303.5)   8,303.5",,,,,,,,,,,,,,,Count of cuts   (1 x 7)   7,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
13 of 19,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,3330,,,,,,,,,,0,,,,0,,,781,,,335,,,*
2,,2517,,,,,,,,,,781,,,,0,,,781,,,335,,,*
3,,2683,,,,,,,,,,"1,562.00",,,,0,,,781,,,335,,,*
4,,386,,,,,,,,,,0,,,,335,,,"2,051.00",,,771,,,
5,,2563,,,,,,,,,,"2,051.00",,,,335,,,348,,,671,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,335,,"2,440.00",,,335,,,"2,440.00",,,"1,220.00",,,335,,,---,,
2,,781,,,,0,,781,,,335,,,"2,440.00",,,335,,,781,,,|,,
3,,"1,562.00",,,,0,,"1,562.00",,,335,,,"1,659.00",,,335,,,781,,,|,,
4,,"2,343.00",,,,0,,"2,343.00",,,335,,,878,,,335,,,781,,,|,,
5,,0,,,,"1,106.00",,"2,440.00",,,"1,106.00",,,"2,440.00",,,885,,,771,,,---,,
6,,"2,051.00",,,,335,,"2,051.00",,,"1,106.00",,,"2,440.00",,,771,,,"2,051.00",,,|,,
7,,"2,399.00",,,,335,,"2,399.00",,,"1,106.00",,,389,,,771,,,348,,,|,,
8,,"2,051.00",,,,"1,006.00",,"2,399.00",,,"1,006.00",,,348,,,771,,,671,,,---,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 7,775.0)   7,775.0",,,,,,,,,,,,,,,Count of cuts   (1 x 8)   8,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
14 of 19,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,2200,,,,,,,,,,0,,,,0,,,670,,,270,,,*
2,,1327,,,,,,,,,,0,,,,270,,,554,,,831,,,
3,,129,,,,,,,,,,670,,,,0,,,"1,715.50",,,721,,,
4,,9,,,,,,,,,,670,,,,721,,,971,,,498,,,*
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,670,,,,0,,670,,,"1,220.00",,,"2,440.00",,,"1,220.00",,,670,,,|,,
2,,0,,,,270,,670,,,270,,,670,,,"1,220.00",,,270,,,---,,
3,,0,,,,"1,101.00",,670,,,"1,101.00",,,670,,,950,,,831,,,---,,
4,,554,,,,270,,554,,,"1,101.00",,,670,,,831,,,554,,,|,,
5,,"2,385.50",,,,0,,"2,385.50",,,"1,220.00",,,"1,770.00",,,"1,220.00",,,"1,715.50",,,|,,
6,,670,,,,721,,"2,385.50",,,721,,,"1,715.50",,,"1,220.00",,,721,,,---,,
7,,670,,,,"1,219.00",,"2,385.50",,,"1,219.00",,,"1,715.50",,,499,,,498,,,---,,
8,,"1,641.00",,,,721,,"1,641.00",,,"1,219.00",,,"1,715.50",,,498,,,971,,,|,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 8,540.0)   8,540.0",,,,,,,,,,,,,,,Count of cuts   (1 x 8)   8,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
15 of 19,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,534,,,,,,,,,,0,,,,0,,,"1,442.00",,,815,,,
2,,1665,,,,,,,,,,0,,,,815,,,440,,,271,,,*
3,,961,,,,,,,,,,"1,442.00",,,,0,,,904,,,750.5,,,*
4,,3388,,,,,,,,,,"1,442.00",,,,750.5,,,482,,,469.5,,,*
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,"1,442.00",,,,0,,"1,442.00",,,"1,220.00",,,"2,440.00",,,"1,220.00",,,"1,442.00",,,|,,
2,,0,,,,815,,"1,442.00",,,815,,,"1,442.00",,,"1,220.00",,,815,,,---,,
3,,0,,,,"1,086.00",,"1,442.00",,,"1,086.00",,,"1,442.00",,,405,,,271,,,---,,
4,,440,,,,815,,440,,,"1,086.00",,,"1,442.00",,,271,,,440,,,|,,
5,,"2,346.00",,,,0,,"2,346.00",,,"1,220.00",,,998,,,"1,220.00",,,904,,,|,,
6,,"1,442.00",,,,750.5,,"2,346.00",,,750.5,,,904,,,"1,220.00",,,750.5,,,---,,
7,,"1,924.00",,,,750.5,,"1,924.00",,,"1,220.00",,,904,,,469.5,,,482,,,|,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 6,968.5)   6,968.5",,,,,,,,,,,,,,,Count of cuts   (1 x 7)   7,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
16 of 19,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,2094,,,,,,,,,,0,,,,0,,,"1,883.00",,,971,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,"1,883.00",,,,0,,"1,883.00",,,"1,220.00",,,"2,440.00",,,"1,220.00",,,"1,883.00",,,|,,
2,,0,,,,971,,"1,883.00",,,971,,,"1,883.00",,,"1,220.00",,,971,,,---,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 3,103.0)   3,103.0",,,,,,,,,,,,,,,Count of cuts   (1 x 2)   2,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
17 of 19,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,1153,,,,,,,,,,0,,,,0,,,"1,759.50",,,762,,,
2,,2195,,,,,,,,,,"1,759.50",,,,0,,,554,,,831,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,"1,759.50",,,,0,,"1,759.50",,,"1,220.00",,,"2,440.00",,,"1,220.00",,,"1,759.50",,,|,,
2,,0,,,,762,,"1,759.50",,,762,,,"1,759.50",,,"1,220.00",,,762,,,---,,
3,,"2,313.50",,,,0,,"2,313.50",,,"1,220.00",,,680.5,,,"1,220.00",,,554,,,|,,
4,,"1,759.50",,,,831,,"2,313.50",,,831,,,554,,,"1,220.00",,,831,,,---,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 4,753.5)   4,753.5",,,,,,,,,,,,,,,Count of cuts   (1 x 4)   4,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
18 of 19,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,1984,,,,,,,,,,0,,,,0,,,862,,,801.5,,,*
2,,2069,,,,,,,,,,862,,,,0,,,"1,442.00",,,548,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,862,,,,0,,862,,,"1,220.00",,,"2,440.00",,,"1,220.00",,,862,,,|,,
2,,0,,,,801.5,,862,,,801.5,,,862,,,"1,220.00",,,801.5,,,---,,
3,,"2,304.00",,,,0,,"2,304.00",,,"1,220.00",,,"1,578.00",,,"1,220.00",,,"1,442.00",,,|,,
4,,862,,,,548,,"2,304.00",,,548,,,"1,442.00",,,"1,220.00",,,548,,,---,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 4,744.0)   4,744.0",,,,,,,,,,,,,,,Count of cuts   (1 x 4)   4,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
19 of 19,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,1161,,*,,,,,*,,,0,,,,0,,,760,,,801.5,,,*
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,760,,,,0,,760,,,"1,220.00",,,"2,440.00",,,"1,220.00",,,760,,,|,,
2,,0,,,,801.5,,760,,,801.5,,,760,,,"1,220.00",,,801.5,,,---,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 1,980.0)   1,980.0",,,,,,,,,,,,,,,Count of cuts   (1 x 2)   2,,,,,,,,,,
