15,"1,798.00","1,195.00","2,106.00","1,195.00",308,283,258,---,,,,,,,,,,,,,,,,,
16,"2,099.00",937,"2,099.00","1,195.00",308,258,301,|,,,,,,,,,,,,,,,,,
17,"2,439.00",0,"2,439.00","1,220.00",334,"1,220.00",333,|,,,,,,,,,,,,,,,,,
18,"2,106.00",808,"2,439.00",808,333,"1,220.00",808,---,,,,,,,,,,,,,,,,,
19,"2,106.00","1,006.00","2,439.00","1,006.00",333,412,198,---,,,,,,,,,,,,,,,,,
20,"2,432.50",808,"2,432.50","1,006.00",333,198,326.5,|,,,,,,,,,,,,,,,,,
21,"2,106.00","1,206.00","2,439.00","1,206.00",333,214,200,---,,,,,,,,,,,,,,,,,
22,"2,429.00","1,006.00","2,429.00","1,206.00",333,200,323,|,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 13,263.0)   13,263.0",,,,,,Count of cuts   (1 x 22)   22,,,,,,,,,,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
10 of 27,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,4854,,,,,,,,,,0,,,,0,,,433,,,580,,,
2,,6797,,,,,,,,,,433,,,,0,,,"1,698.00",,,580,,,
3,,7490,,,,,,,,,,"2,131.00",,,,0,,,302,,,492,,,*
4,,6319,,,,,,,,,,0,,,,580,,,"1,760.00",,,322,,,
5,,5112,,,,,,,,,,"1,760.00",,,,580,,,680,,,308,,,
6,,5673,,,,,,,,,,0,,,,902,,,"2,113.00",,,318,,,
7,,3831,,,,,,,,,,"2,113.00",,,,902,,,258,,,301,,,*
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,580,,"2,440.00",,,580,,,"2,440.00",,,"1,220.00",,,580,,,---,,
2,,433,,,,0,,433,,,580,,,"2,440.00",,,580,,,433,,,|,,
3,,"2,131.00",,,,0,,"2,131.00",,,580,,,"2,007.00",,,580,,,"1,698.00",,,|,,
4,,"2,433.00",,,,0,,"2,433.00",,,580,,,309,,,580,,,302,,,|,,
5,,"2,131.00",,,,492,,"2,433.00",,,492,,,302,,,580,,,492,,,---,,
6,,0,,,,902,,"2,440.00",,,902,,,"2,440.00",,,640,,,322,,,---,,
7,,"1,760.00",,,,580,,"1,760.00",,,902,,,"2,440.00",,,322,,,"1,760.00",,,|,,
8,,"1,760.00",,,,888,,"2,440.00",,,888,,,680,,,322,,,308,,,---,,
9,,"2,113.00",,,,902,,"2,113.00",,,"1,220.00",,,"2,440.00",,,318,,,"2,113.00",,,|,,
10,,"2,371.00",,,,902,,"2,371.00",,,"1,220.00",,,327,,,318,,,258,,,|,,
11,,"2,113.00",,,,"1,203.00",,"2,371.00",,,"1,203.00",,,258,,,318,,,301,,,---,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 8,818.0)   8,818.0",,,,,,,,,,,,,,,Count of cuts   (1 x 11)   11,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
11 of 27,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,5278,,,,,,,,,,0,,,,0,,,"1,698.00",,,580,,,
2,,7391,,,,,,,,,,0,,,,580,,,"1,252.00",,,579,,,
3,,3781,,,,,,,,,,"1,252.00",,,,580,,,419.5,,,579,,,
4,,7193,,,,,,,,,,0,,,,"1,159.00",,,834,,,58,,,
5,,4622,,,,,,,,,,834,,,,"1,159.00",,,820,,,58,,,
6,,7599,,,,,,,,,,"1,698.00",,,,0,,,358,,,853,,,*
7,,3680,,,,,,,,,,"1,698.00",,,,853,,,336,,,348,,,
8,,7409,,,,,,,,,,"2,056.00",,,,0,,,198,,,330,,,
9,,7033,,,,,,,,,,"2,056.00",,,,330,,,198,,,330,,,
10,,5628,,,,,,,,,,"2,056.00",,,,660,,,191,,,542.5,,,*
11,,5993,,,,,,,,,,"2,254.00",,,,0,,,182,,,303,,,
12,,7587,,,,,,,,,,"2,254.00",,,,303,,,174.5,,,853,,,*
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,"1,698.00",,,,0,,"1,698.00",,,"1,220.00",,,"2,440.00",,,"1,220.00",,,"1,698.00",,,|,,
2,,0,,,,580,,"1,698.00",,,580,,,"1,698.00",,,"1,220.00",,,580,,,---,,
3,,0,,,,"1,159.00",,"1,698.00",,,"1,159.00",,,"1,698.00",,,640,,,579,,,---,,
4,,"1,252.00",,,,580,,"1,252.00",,,"1,159.00",,,"1,698.00",,,579,,,"1,252.00",,,|,,
5,,"1,671.50",,,,580,,"1,671.50",,,"1,159.00",,,446,,,579,,,419.5,,,|,,
6,,0,,,,"1,217.00",,"1,698.00",,,"1,217.00",,,"1,698.00",,,61,,,58,,,---,,
7,,834,,,,"1,159.00",,834,,,"1,217.00",,,"1,698.00",,,58,,,834,,,|,,
8,,"1,654.00",,,,"1,159.00",,"1,654.00",,,"1,217.00",,,864,,,58,,,820,,,|,,
9,,"2,056.00",,,,0,,"2,056.00",,,"1,220.00",,,742,,,"1,220.00",,,358,,,|,,
10,,"1,698.00",,,,853,,"2,056.00",,,853,,,358,,,"1,220.00",,,853,,,---,,
11,,"1,698.00",,,,"1,201.00",,"2,056.00",,,"1,201.00",,,358,,,367,,,348,,,---,,
12,"2,034.00",853,"2,034.00","1,201.00",358,348,336,|,,,,,,,,,,,,,,,,,
13,"2,254.00",0,"2,254.00","1,220.00",384,"1,220.00",198,|,,,,,,,,,,,,,,,,,
14,"2,056.00",330,"2,254.00",330,198,"1,220.00",330,---,,,,,,,,,,,,,,,,,
15,"2,056.00",660,"2,254.00",660,198,890,330,---,,,,,,,,,,,,,,,,,
16,"2,056.00","1,202.50","2,254.00","1,202.50",198,560,542.5,---,,,,,,,,,,,,,,,,,
17,"2,247.00",660,"2,247.00","1,202.50",198,542.5,191,|,,,,,,,,,,,,,,,,,
18,"2,254.00",303,"2,440.00",303,186,"1,220.00",303,---,,,,,,,,,,,,,,,,,
19,"2,436.00",0,"2,436.00",303,186,303,182,|,,,,,,,,,,,,,,,,,
20,"2,254.00","1,156.00","2,440.00","1,156.00",186,917,853,---,,,,,,,,,,,,,,,,,
21,"2,428.50",303,"2,428.50","1,156.00",186,853,174.5,|,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 13,756.5)   13,756.5",,,,,,Count of cuts   (1 x 21)   21,,,,,,,,,,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
12 of 27,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,6965,,,,,,,,,,0,,,,0,,,437.5,,,808,,,*
2,,6776,,,,,,,,,,0,,,,808,,,423,,,384.5,,,*
3,,7515,,,,,,,,,,437.5,,,,0,,,744,,,861,,,*
4,,6469,,,,,,,,,,437.5,,,,861,,,718.5,,,354,,,
5,,6462,,,,,,,,,,"1,181.50",,,,0,,,428,,,701,,,*
6,,6252,,,,,,,,,,"1,181.50",,,,701,,,408,,,517.5,,,*
7,,6591,,,,,,,,,,"1,609.50",,,,0,,,329,,,700,,,*
8,,7072,,,,,,,,,,"1,609.50",,,,700,,,317,,,492,,,*
9,,3918,,,,,,,,,,"1,938.50",,,,0,,,305.5,,,"1,203.00",,,*
10,,6864,,,,,,,,,,"2,244.00",,,,0,,,195.5,,,594,,,*
11,,4138,,,,,,,,,,"2,244.00",,,,594,,,193,,,606,,,*
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,437.5,,,,0,,437.5,,,"1,220.00",,,"2,440.00",,,"1,220.00",,,437.5,,,|,,
2,,0,,,,808,,437.5,,,808,,,437.5,,,"1,220.00",,,808,,,---,,
3,,0,,,,"1,192.50",,437.5,,,"1,192.50",,,437.5,,,412,,,384.5,,,---,,
4,,423,,,,808,,423,,,"1,192.50",,,437.5,,,384.5,,,423,,,|,,
5,,"1,181.50",,,,0,,"1,181.50",,,"1,220.00",,,"2,002.50",,,"1,220.00",,,744,,,|,,
6,,437.5,,,,861,,"1,181.50",,,861,,,744,,,"1,220.00",,,861,,,---,,
7,,437.5,,,,"1,215.00",,"1,181.50",,,"1,215.00",,,744,,,359,,,354,,,---,,
8,,"1,156.00",,,,861,,"1,156.00",,,"1,215.00",,,744,,,354,,,718.5,,,|,,
9,,"1,609.50",,,,0,,"1,609.50",,,"1,220.00",,,"1,258.50",,,"1,220.00",,,428,,,|,,
10,,"1,181.50",,,,701,,"1,609.50",,,701,,,428,,,"1,220.00",,,701,,,---,,
11,,"1,181.50",,,,"1,218.50",,"1,609.50",,,"1,218.50",,,428,,,519,,,517.5,,,---,,
12,,"1,589.50",,,,701,,"1,589.50",,,"1,218.50",,,428,,,517.5,,,408,,,|,,
13,"1,938.50",0,"1,938.50","1,220.00",830.5,"1,220.00",329,|,,,,,,,,,,,,,,,,,
14,"1,609.50",700,"1,938.50",700,329,"1,220.00",700,---,,,,,,,,,,,,,,,,,
15,"1,609.50","1,192.00","1,938.50","1,192.00",329,520,492,---,,,,,,,,,,,,,,,,,
16,"1,926.50",700,"1,926.50","1,192.00",329,492,317,|,,,,,,,,,,,,,,,,,
17,"2,244.00",0,"2,244.00","1,220.00",501.5,"1,220.00",305.5,|,,,,,,,,,,,,,,,,,
18,"1,938.50","1,203.00","2,244.00","1,203.00",305.5,"1,220.00","1,203.00",---,,,,,,,,,,,,,,,,,
19,"2,439.50",0,"2,439.50","1,220.00",196,"1,220.00",195.5,|,,,,,,,,,,,,,,,,,
20,"2,244.00",594,"2,439.50",594,195.5,"1,220.00",594,---,,,,,,,,,,,,,,,,,
21,"2,244.00","1,200.00","2,439.50","1,200.00",195.5,626,606,---,,,,,,,,,,,,,,,,,
22,"2,437.00",594,"2,437.00","1,200.00",195.5,606,193,|,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 14,247.5)   14,247.5",,,,,,Count of cuts   (1 x 22)   22,,,,,,,,,,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
13 of 27,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,5704,,,,,,,,,,0,,,,0,,,951,,,"1,104.50",,,
2,,4533,,,,,,,,,,0,,,,"1,104.50",,,951,,,58,,,
3,,5786,,,,,,,,,,0,,,,"1,162.50",,,873,,,38,,,
4,,6155,,,,,,,,,,951,,,,0,,,951,,,"1,104.50",,,
5,,5990,,,,,,,,,,951,,,,"1,104.50",,,873,,,38,,,
6,,7399,,,,,,,,,,951,,,,"1,142.50",,,847,,,58,,,
7,,4514,,,,,,,,,,"1,902.00",,,,0,,,358,,,873,,,*
8,,3665,,,,,,,,,,"1,902.00",,,,873,,,348,,,336,,,*
9,,6575,,,,,,,,,,"2,260.00",,,,0,,,179.5,,,325.5,,,
10,,5313,,,,,,,,,,"2,260.00",,,,325.5,,,174.5,,,853,,,*
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,951,,,,0,,951,,,"1,220.00",,,"2,440.00",,,"1,220.00",,,951,,,|,,
2,,0,,,,"1,104.50",,951,,,"1,104.50",,,951,,,"1,220.00",,,"1,104.50",,,---,,
3,,0,,,,"1,162.50",,951,,,"1,162.50",,,951,,,115.5,,,58,,,---,,
4,,0,,,,"1,200.50",,951,,,"1,200.50",,,951,,,57.5,,,38,,,---,,
5,,873,,,,"1,162.50",,873,,,"1,200.50",,,951,,,38,,,873,,,|,,
6,,"1,902.00",,,,0,,"1,902.00",,,"1,220.00",,,"1,489.00",,,"1,220.00",,,951,,,|,,
7,,951,,,,"1,104.50",,"1,902.00",,,"1,104.50",,,951,,,"1,220.00",,,"1,104.50",,,---,,
8,,951,,,,"1,142.50",,"1,902.00",,,"1,142.50",,,951,,,115.5,,,38,,,---,,
9,,"1,824.00",,,,"1,104.50",,"1,824.00",,,"1,142.50",,,951,,,38,,,873,,,|,,
10,,951,,,,"1,200.50",,"1,902.00",,,"1,200.50",,,951,,,77.5,,,58,,,---,,
11,,"1,798.00",,,,"1,142.50",,"1,798.00",,,"1,200.50",,,951,,,58,,,847,,,|,,
12,,"2,260.00",,,,0,,"2,260.00",,,"1,220.00",,,538,,,"1,220.00",,,358,,,|,,
13,,"1,902.00",,,,873,,"2,260.00",,,873,,,358,,,"1,220.00",,,873,,,---,,
14,"1,902.00","1,209.00","2,260.00","1,209.00",358,347,336,---,,,,,,,,,,,,,,,,,
15,"2,250.00",873,"2,250.00","1,209.00",358,336,348,|,,,,,,,,,,,,,,,,,
16,"2,260.00",325.5,"2,440.00",325.5,180,"1,220.00",325.5,---,,,,,,,,,,,,,,,,,
17,"2,439.50",0,"2,439.50",325.5,180,325.5,179.5,|,,,,,,,,,,,,,,,,,
18,"2,260.00","1,178.50","2,440.00","1,178.50",180,894.5,853,---,,,,,,,,,,,,,,,,,
19,"2,434.50",325.5,"2,434.50","1,178.50",180,853,174.5,|,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 12,090.5)   12,090.5",,,,,,Count of cuts   (1 x 19)   19,,,,,,,,,,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
14 of 27,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,6430,,,,,,,,,,0,,,,0,,,579,,,822,,,*
2,,4102,,,,,,,,,,0,,,,822,,,579,,,392,,,*
3,,4011,,,,,,,,,,579,,,,0,,,577,,,820,,,*
4,,4673,,,,,,,,,,579,,,,820,,,560,,,400,,,*
5,,5369,,,,,,,,,,"1,156.00",,,,0,,,429.5,,,431,,,
6,,5178,,,,,,,,,,"1,156.00",,,,431,,,423,,,384.5,,,*
7,,3715,,,,,,,,,,"1,156.00",,,,815.5,,,410,,,391,,,*
8,,3866,,,,,,,,,,"1,585.50",,,,0,,,562,,,798,,,*
9,,7232,,,,,,,,,,"1,585.50",,,,798,,,560,,,400,,,*
10,,5971,,,,,,,,,,"2,147.50",,,,0,,,279,,,"1,162.00",,,*
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,579,,,,0,,579,,,"1,220.00",,,"2,440.00",,,"1,220.00",,,579,,,|,,
2,,0,,,,822,,579,,,822,,,579,,,"1,220.00",,,822,,,---,,
3,,0,,,,"1,214.00",,579,,,"1,214.00",,,579,,,398,,,392,,,---,,
4,,"1,156.00",,,,0,,"1,156.00",,,"1,220.00",,,"1,861.00",,,"1,220.00",,,577,,,|,,
5,,579,,,,820,,"1,156.00",,,820,,,577,,,"1,220.00",,,820,,,---,,
6,,"1,139.00",,,,820,,"1,139.00",,,"1,220.00",,,577,,,400,,,560,,,|,,
7,,"1,585.50",,,,0,,"1,585.50",,,"1,220.00",,,"1,284.00",,,"1,220.00",,,429.5,,,|,,
8,,"1,156.00",,,,431,,"1,585.50",,,431,,,429.5,,,"1,220.00",,,431,,,---,,
9,,"1,156.00",,,,815.5,,"1,585.50",,,815.5,,,429.5,,,789,,,384.5,,,---,,
10,,"1,579.00",,,,431,,"1,579.00",,,815.5,,,429.5,,,384.5,,,423,,,|,,
11,,"1,156.00",,,,"1,206.50",,"1,585.50",,,"1,206.50",,,429.5,,,404.5,,,391,,,---,,
12,,"1,566.00",,,,815.5,,"1,566.00",,,"1,206.50",,,429.5,,,391,,,410,,,|,,
13,,"2,147.50",,,,0,,"2,147.50",,,"1,220.00",,,854.5,,,"1,220.00",,,562,,,|,,
14,"1,585.50",798,"2,147.50",798,562,"1,220.00",798,---,,,,,,,,,,,,,,,,,
15,"1,585.50","1,198.00","2,147.50","1,198.00",562,422,400,---,,,,,,,,,,,,,,,,,
16,"2,145.50",798,"2,145.50","1,198.00",562,400,560,|,,,,,,,,,,,,,,,,,
17,"2,426.50",0,"2,426.50","1,220.00",292.5,"1,220.00",279,|,,,,,,,,,,,,,,,,,
18,"2,147.50","1,162.00","2,426.50","1,162.00",279,"1,220.00","1,162.00",---,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 12,102.0)   12,102.0",,,,,,Count of cuts   (1 x 18)   18,,,,,,,,,,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
15 of 27,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,5875,,,,,,,,,,0,,,,0,,,"1,798.00",,,348,,,
2,,5562,,,,,,,,,,0,,,,348,,,"1,768.00",,,38,,,
3,,5018,,,,,,,,,,0,,,,386,,,579,,,834,,,*
4,,5759,,,,,,,,,,579,,,,386,,,579,,,834,,,*
5,,3961,,,,,,,,,,"1,158.00",,,,386,,,579,,,834,,,*
6,,7560,,,,,,,,,,"1,798.00",,,,0,,,354,,,718.5,,,*
7,,7044,,,,,,,,,,"1,798.00",,,,718.5,,,327.5,,,299,,,*
8,,5707,,,,,,,,,,"1,798.00",,,,"1,017.50",,,326.5,,,198,,,*
9,,6593,,,,,,,,,,"2,152.00",,,,0,,,280,,,898,,,*
10,,5831,,,,,,,,,,"2,152.00",,,,898,,,277,,,300,,,*
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,"1,798.00",,,,0,,"1,798.00",,,"1,220.00",,,"2,440.00",,,"1,220.00",,,"1,798.00",,,|,,
2,,0,,,,348,,"1,798.00",,,348,,,"1,798.00",,,"1,220.00",,,348,,,---,,
3,,0,,,,386,,"1,798.00",,,386,,,"1,798.00",,,872,,,38,,,---,,
4,,"1,768.00",,,,348,,"1,768.00",,,386,,,"1,798.00",,,38,,,"1,768.00",,,|,,
5,,579,,,,386,,579,,,"1,220.00",,,"1,798.00",,,834,,,579,,,|,,
6,,"1,158.00",,,,386,,"1,158.00",,,"1,220.00",,,"1,219.00",,,834,,,579,,,|,,
7,,"1,737.00",,,,386,,"1,737.00",,,"1,220.00",,,640,,,834,,,579,,,|,,
8,,"2,152.00",,,,0,,"2,152.00",,,"1,220.00",,,642,,,"1,220.00",,,354,,,|,,
9,,"1,798.00",,,,718.5,,"2,152.00",,,718.5,,,354,,,"1,220.00",,,718.5,,,---,,
10,,"1,798.00",,,,"1,017.50",,"2,152.00",,,"1,017.50",,,354,,,501.5,,,299,,,---,,
11,,"2,125.50",,,,718.5,,"2,125.50",,,"1,017.50",,,354,,,299,,,327.5,,,|,,
12,,"1,798.00",,,,"1,215.50",,"2,152.00",,,"1,215.50",,,354,,,202.5,,,198,,,---,,
13,,"2,124.50",,,,"1,017.50",,"2,124.50",,,"1,215.50",,,354,,,198,,,326.5,,,|,,
14,"2,432.00",0,"2,432.00","1,220.00",288,"1,220.00",280,|,,,,,,,,,,,,,,,,,
15,"2,152.00",898,"2,432.00",898,280,"1,220.00",898,---,,,,,,,,,,,,,,,,,
16,"2,152.00","1,198.00","2,432.00","1,198.00",280,322,300,---,,,,,,,,,,,,,,,,,
17,"2,429.00",898,"2,429.00","1,198.00",280,300,277,|,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 12,215.0)   12,215.0",,,,,,Count of cuts   (1 x 17)   17,,,,,,,,,,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
16 of 27,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,6572,,,,,,,,,,0,,,,0,,,"1,934.00",,,431,,,
2,,5510,,,,,,,,,,0,,,,431,,,"1,934.00",,,431,,,
3,,7240,,,,,,,,,,0,,,,862,,,847,,,357,,,
4,,4761,,,,,,,,,,847,,,,862,,,134.5,,,357,,,
5,,6661,,,,,,,,,,981.5,,,,862,,,873,,,357,,,
6,,4757,,,,,,,,,,"1,934.00",,,,0,,,463,,,443,,,
7,,3651,,,,,,,,,,"1,934.00",,,,443,,,460,,,386,,,
8,,4160,,,,,,,,,,"1,934.00",,,,829,,,442,,,384.5,,,*
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,"1,934.00",,,,0,,"1,934.00",,,"1,220.00",,,"2,440.00",,,"1,220.00",,,"1,934.00",,,|,,
2,,0,,,,431,,"1,934.00",,,431,,,"1,934.00",,,"1,220.00",,,431,,,---,,
3,,0,,,,862,,"1,934.00",,,862,,,"1,934.00",,,789,,,431,,,---,,
4,,0,,,,"1,219.00",,"1,934.00",,,"1,219.00",,,"1,934.00",,,358,,,357,,,---,,
5,,847,,,,862,,847,,,"1,219.00",,,"1,934.00",,,357,,,847,,,|,,
6,,981.5,,,,862,,981.5,,,"1,219.00",,,"1,087.00",,,357,,,134.5,,,|,,
7,,"1,854.50",,,,862,,"1,854.50",,,"1,219.00",,,952.5,,,357,,,873,,,|,,
8,,"1,934.00",,,,443,,"2,440.00",,,443,,,506,,,"1,220.00",,,443,,,---,,
9,,"2,397.00",,,,0,,"2,397.00",,,443,,,506,,,443,,,463,,,|,,
10,,"1,934.00",,,,829,,"2,440.00",,,829,,,506,,,777,,,386,,,---,,
11,,"2,394.00",,,,443,,"2,394.00",,,829,,,506,,,386,,,460,,,|,,
12,,"1,934.00",,,,"1,213.50",,"2,440.00",,,"1,213.50",,,506,,,391,,,384.5,,,---,,
13,,"2,376.00",,,,829,,"2,376.00",,,"1,213.50",,,506,,,384.5,,,442,,,|,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 10,824.5)   10,824.5",,,,,,,,,,,,,,,Count of cuts   (1 x 13)   13,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
17 of 27,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,6617,,,,,,,,,,0,,,,0,,,"1,167.00",,,758,,,
2,,4608,,,,,,,,,,0,,,,758,,,578,,,423,,,*
3,,5758,,,,,,,,,,578,,,,758,,,578,,,423,,,*
4,,6927,,,,,,,,,,"1,167.00",,,,0,,,329,,,700,,,*
5,,4586,,,,,,,,,,"1,167.00",,,,700,,,325.5,,,179.5,,,*
6,,6219,,,,,,,,,,"1,167.00",,,,879.5,,,248,,,337.5,,,
7,,3734,,,,,,,,,,"1,496.00",,,,0,,,597,,,392,,,*
8,,3617,,,,,,,,,,"1,496.00",,,,392,,,579,,,822,,,*
9,,5052,,,,,,,,,,"2,093.00",,,,0,,,347,,,822,,,*
10,,3712,,,,,,,,,,"2,093.00",,,,822,,,337.5,,,248,,,*
11,,7609,,,,,,,,,,"2,093.00",,,,"1,070.00",,,322,,,148,,,*
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,"1,167.00",,,,0,,"1,167.00",,,"1,220.00",,,"2,440.00",,,"1,220.00",,,"1,167.00",,,|,,
2,,0,,,,758,,"1,167.00",,,758,,,"1,167.00",,,"1,220.00",,,758,,,---,,
3,,0,,,,"1,181.00",,"1,167.00",,,"1,181.00",,,"1,167.00",,,462,,,423,,,---,,
4,,578,,,,758,,578,,,"1,181.00",,,"1,167.00",,,423,,,578,,,|,,
5,,"1,156.00",,,,758,,"1,156.00",,,"1,181.00",,,589,,,423,,,578,,,|,,
6,,"1,496.00",,,,0,,"1,496.00",,,"1,220.00",,,"1,273.00",,,"1,220.00",,,329,,,|,,
7,,"1,167.00",,,,700,,"1,496.00",,,700,,,329,,,"1,220.00",,,700,,,---,,
8,,"1,167.00",,,,879.5,,"1,496.00",,,879.5,,,329,,,520,,,179.5,,,---,,
9,,"1,492.50",,,,700,,"1,492.50",,,879.5,,,329,,,179.5,,,325.5,,,|,,
10,,"1,167.00",,,,"1,217.00",,"1,496.00",,,"1,217.00",,,329,,,340.5,,,337.5,,,---,,
