10,,0,,,,"1,203.00",,"2,440.00",,,"1,203.00",,,"2,440.00",,,55,,,38,,,---,,
11,,"2,098.00",,,,"1,165.00",,"2,098.00",,,"1,203.00",,,"2,440.00",,,38,,,"2,098.00",,,|,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 12,198.0)   12,198.0",,,,,,,,,,,,,,,Count of cuts   (1 x 11)   11,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
11 of 15,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,10502,,,,,,,,,,0,,,,0,,,"2,247.00",,,425,,,
2,,12564,,,,,,,,,,0,,,,425,,,"2,247.00",,,425,,,
3,,10486,,,,,,,,,,0,,,,850,,,444.5,,,315,,,*
4,,10724,,,,,,,,,,444.5,,,,850,,,444,,,315,,,*
5,,9617,,,,,,,,,,888.5,,,,850,,,444,,,315,,,*
6,,12416,,,,,,,,,,"1,332.50",,,,850,,,829.5,,,275.5,,,
7,,11079,,,,,,,,,,0,,,,"1,165.00",,,814,,,54,,,
8,,9466,,,,,,,,,,814,,,,"1,165.00",,,998,,,38,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,425,,"2,440.00",,,425,,,"2,440.00",,,"1,220.00",,,425,,,---,,
2,,"2,247.00",,,,0,,"2,247.00",,,425,,,"2,440.00",,,425,,,"2,247.00",,,|,,
3,,0,,,,850,,"2,440.00",,,850,,,"2,440.00",,,795,,,425,,,---,,
4,,"2,247.00",,,,425,,"2,247.00",,,850,,,"2,440.00",,,425,,,"2,247.00",,,|,,
5,,0,,,,"1,165.00",,"2,440.00",,,"1,165.00",,,"2,440.00",,,370,,,315,,,---,,
6,,444.5,,,,850,,444.5,,,"1,165.00",,,"2,440.00",,,315,,,444.5,,,|,,
7,,888.5,,,,850,,888.5,,,"1,165.00",,,"1,995.50",,,315,,,444,,,|,,
8,,"1,332.50",,,,850,,"1,332.50",,,"1,165.00",,,"1,551.50",,,315,,,444,,,|,,
9,,"2,162.00",,,,850,,"2,162.00",,,"1,165.00",,,"1,107.50",,,315,,,829.5,,,|,,
10,,"1,332.50",,,,"1,125.50",,"2,162.00",,,"1,125.50",,,829.5,,,315,,,275.5,,,---,,
11,,814,,,,"1,165.00",,814,,,"1,220.00",,,"2,440.00",,,55,,,814,,,|,,
12,,0,,,,"1,219.00",,814,,,"1,219.00",,,814,,,55,,,54,,,---,,
13,,"1,812.00",,,,"1,165.00",,"1,812.00",,,"1,220.00",,,"1,626.00",,,55,,,998,,,|,,
14,,814,,,,"1,203.00",,"1,812.00",,,"1,203.00",,,998,,,55,,,38,,,---,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 12,181.5)   12,181.5",,Count of cuts   (1 x 14)   14,,,,,,,,,,,,,,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
12 of 15,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,12482,,,,,,,,,,0,,,,0,,,936.5,,,410,,,
2,,9512,,,,,,,,,,0,,,,410,,,854,,,401.5,,,
3,,10654,,,,,,,,,,0,,,,811.5,,,854,,,401.5,,,
4,,4342,,,,,,,,,,936.5,,,,0,,,544,,,161,,,
5,,10114,,,,,,,,,,936.5,,,,161,,,479.5,,,487.5,,,
6,,10820,,,,,,,,,,936.5,,,,648.5,,,479.5,,,487.5,,,
7,,8370,,,,,,,,,,"1,480.50",,,,0,,,416,,,457.5,,,*
8,,11668,,,,,,,,,,"1,480.50",,,,457.5,,,403,,,735,,,*
9,,9807,,,,,,,,,,"1,896.50",,,,0,,,487.5,,,479.5,,,*
10,,12300,,,,,,,,,,"1,896.50",,,,479.5,,,487.5,,,479.5,,,*
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,936.5,,,,0,,936.5,,,"1,220.00",,,"2,440.00",,,"1,220.00",,,936.5,,,|,,
2,,0,,,,410,,936.5,,,410,,,936.5,,,"1,220.00",,,410,,,---,,
3,,0,,,,811.5,,936.5,,,811.5,,,936.5,,,810,,,401.5,,,---,,
4,,854,,,,410,,854,,,811.5,,,936.5,,,401.5,,,854,,,|,,
5,,0,,,,"1,213.00",,936.5,,,"1,213.00",,,936.5,,,408.5,,,401.5,,,---,,
6,,854,,,,811.5,,854,,,"1,213.00",,,936.5,,,401.5,,,854,,,|,,
7,,"1,480.50",,,,0,,"1,480.50",,,"1,220.00",,,"1,503.50",,,"1,220.00",,,544,,,|,,
8,,936.5,,,,161,,"1,480.50",,,161,,,544,,,"1,220.00",,,161,,,---,,
9,,936.5,,,,648.5,,"1,480.50",,,648.5,,,544,,,"1,059.00",,,487.5,,,---,,
10,,"1,416.00",,,,161,,"1,416.00",,,648.5,,,544,,,487.5,,,479.5,,,|,,
11,,936.5,,,,"1,136.00",,"1,480.50",,,"1,136.00",,,544,,,571.5,,,487.5,,,---,,
12,,"1,416.00",,,,648.5,,"1,416.00",,,"1,136.00",,,544,,,487.5,,,479.5,,,|,,
13,,"1,896.50",,,,0,,"1,896.50",,,"1,220.00",,,959.5,,,"1,220.00",,,416,,,|,,
14,"1,480.50",457.5,"1,896.50",457.5,416,"1,220.00",457.5,---,,,,,,,,,,,,,,,,,
15,"1,480.50","1,192.50","1,896.50","1,192.50",416,762.5,735,---,,,,,,,,,,,,,,,,,
16,"1,883.50",457.5,"1,883.50","1,192.50",416,735,403,|,,,,,,,,,,,,,,,,,
17,"2,384.00",0,"2,384.00","1,220.00",543.5,"1,220.00",487.5,|,,,,,,,,,,,,,,,,,
18,"1,896.50",479.5,"2,384.00",479.5,487.5,"1,220.00",479.5,---,,,,,,,,,,,,,,,,,
19,"1,896.50",959,"2,384.00",959,487.5,740.5,479.5,---,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 13,641.5)   13,641.5",,,,,,Count of cuts   (1 x 19)   19,,,,,,,,,,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
13 of 15,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,9559,,,,,,,,,,0,,,,0,,,839,,,545,,,
2,,8550,,,,,,,,,,839,,,,0,,,"1,596.00",,,487.5,,,
3,,10493,,,,,,,,,,0,,,,545,,,430,,,665,,,*
4,,9359,,,,,,,,,,430,,,,545,,,430,,,664,,,*
5,,8442,,,,,,,,,,860,,,,545,,,524.5,,,487.5,,,
6,,11955,,,,,,,,,,"1,384.50",,,,545,,,524.5,,,487.5,,,
7,,12022,,,,,,,,,,"1,909.00",,,,545,,,513,,,487.5,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,545,,"2,440.00",,,545,,,"2,440.00",,,"1,220.00",,,545,,,---,,
2,,839,,,,0,,839,,,545,,,"2,440.00",,,545,,,839,,,|,,
3,,"2,435.00",,,,0,,"2,435.00",,,545,,,"1,601.00",,,545,,,"1,596.00",,,|,,
4,,839,,,,487.5,,"2,435.00",,,487.5,,,"1,596.00",,,545,,,487.5,,,---,,
5,,430,,,,545,,430,,,"1,220.00",,,"2,440.00",,,675,,,430,,,|,,
6,,0,,,,"1,210.00",,430,,,"1,210.00",,,430,,,675,,,665,,,---,,
7,,860,,,,545,,860,,,"1,220.00",,,"2,010.00",,,675,,,430,,,|,,
8,,430,,,,"1,209.00",,860,,,"1,209.00",,,430,,,675,,,664,,,---,,
9,,"1,384.50",,,,545,,"1,384.50",,,"1,220.00",,,"1,580.00",,,675,,,524.5,,,|,,
10,,860,,,,"1,032.50",,"1,384.50",,,"1,032.50",,,524.5,,,675,,,487.5,,,---,,
11,,"1,909.00",,,,545,,"1,909.00",,,"1,220.00",,,"1,055.50",,,675,,,524.5,,,|,,
12,,"1,384.50",,,,"1,032.50",,"1,909.00",,,"1,032.50",,,524.5,,,675,,,487.5,,,---,,
13,,"2,422.00",,,,545,,"2,422.00",,,"1,220.00",,,531,,,675,,,513,,,|,,
14,,"1,909.00",,,,"1,032.50",,"2,422.00",,,"1,032.50",,,513,,,675,,,487.5,,,---,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 10,923.0)   10,923.0",,,,,,,,,,,,,,,Count of cuts   (1 x 14)   14,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
14 of 15,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,10801,,,,,,,,,,0,,,,0,,,922.5,,,410,,,
2,,12414,,,,,,,,,,0,,,,410,,,922.5,,,410,,,
3,,10833,,,,,,,,,,0,,,,820,,,343.5,,,395,,,*
4,,10233,,,,,,,,,,922.5,,,,0,,,"1,398.00",,,"1,198.00",,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,922.5,,,,0,,922.5,,,"1,220.00",,,"2,440.00",,,"1,220.00",,,922.5,,,|,,
2,,0,,,,410,,922.5,,,410,,,922.5,,,"1,220.00",,,410,,,---,,
3,,0,,,,820,,922.5,,,820,,,922.5,,,810,,,410,,,---,,
4,,0,,,,"1,215.00",,922.5,,,"1,215.00",,,922.5,,,400,,,395,,,---,,
5,,343.5,,,,820,,343.5,,,"1,215.00",,,922.5,,,395,,,343.5,,,|,,
6,,"2,320.50",,,,0,,"2,320.50",,,"1,220.00",,,"1,517.50",,,"1,220.00",,,"1,398.00",,,|,,
7,,922.5,,,,"1,198.00",,"2,320.50",,,"1,198.00",,,"1,398.00",,,"1,220.00",,,"1,198.00",,,---,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 7,000.5)   7,000.5",,,,,,,,,,,,,,,Count of cuts   (1 x 7)   7,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
15 of 15,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,9387,,*,,,,,*,,,0,,,,0,,,"2,114.00",,,430,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,430,,"2,440.00",,,430,,,"2,440.00",,,"1,220.00",,,430,,,---,,
2,,"2,114.00",,,,0,,"2,114.00",,,430,,,"2,440.00",,,430,,,"2,114.00",,,|,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 2,870.0)   2,870.0",,,,,,,,,,,,,,,Count of cuts   (1 x 2)   2,,,,,,,,,,
