#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,33317,,,,,,,,,,0,,,,0,,,407,,,660,,,*
2,,36593,,,,,,,,,,407,,,,0,,,407,,,660,,,*
3,,33267,,,,,,,,,,814,,,,0,,,"1,548.00",,,529,,,
4,,36483,,,,,,,,,,0,,,,660,,,"1,404.00",,,540,,,
5,,34641,,,,,,,,,,"1,404.00",,,,660,,,962,,,529,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,660,,"2,440.00",,,660,,,"2,440.00",,,"1,220.00",,,660,,,---,,
2,,407,,,,0,,407,,,660,,,"2,440.00",,,660,,,407,,,|,,
3,,814,,,,0,,814,,,660,,,"2,033.00",,,660,,,407,,,|,,
4,,"2,362.00",,,,0,,"2,362.00",,,660,,,"1,626.00",,,660,,,"1,548.00",,,|,,
5,,814,,,,529,,"2,362.00",,,529,,,"1,548.00",,,660,,,529,,,---,,
6,,0,,,,"1,200.00",,"2,440.00",,,"1,200.00",,,"2,440.00",,,560,,,540,,,---,,
7,,"1,404.00",,,,660,,"1,404.00",,,"1,200.00",,,"2,440.00",,,540,,,"1,404.00",,,|,,
8,,"2,366.00",,,,660,,"2,366.00",,,"1,200.00",,,"1,036.00",,,540,,,962,,,|,,
9,,"1,404.00",,,,"1,189.00",,"2,366.00",,,"1,189.00",,,962,,,540,,,529,,,---,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 10,450.0)   10,450.0",,,,,,,,,,,,,,,Count of cuts   (1 x 9)   9,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
14 of 24,,,1,,,,,,,,,,2,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,34725,,,,,,,,,,0,,,,0,,,"2,214.00",,,469,,,
2,,33160,,,,,,,,,,0,,,,469,,,"2,328.00",,,678,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,"2,328.00",,,,0,,"2,328.00",,,"1,220.00",,,"2,440.00",,,"1,220.00",,,"2,328.00",,,|,,
2,,0,,,,469,,"2,328.00",,,469,,,"2,328.00",,,"1,220.00",,,469,,,---,,
3,,"2,214.00",,,,0,,"2,214.00",,,469,,,"2,328.00",,,469,,,"2,214.00",,,|,,
4,,0,,,,"1,147.00",,"2,328.00",,,"1,147.00",,,"2,328.00",,,751,,,678,,,---,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 6,345.0)   6,345.0",,,,,,,,,,,,,,,Count of cuts   (1 x 4)   4,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
15 of 24,,,1,,,,,,,,,,1,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,37052,,,,,,,,,,0,,,,0,,,"1,062.00",,,559,,,
2,,34726,,,,,,,,,,"1,062.00",,,,0,,,390.5,,,553.5,,,*
3,,33306,,,,,,,,,,"1,452.50",,,,0,,,962,,,529,,,
4,,34366,,,,,,,,,,0,,,,559,,,"1,548.00",,,529,,,
5,,33809,,,,,,,,,,"1,548.00",,,,559,,,863,,,510,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,559,,"2,440.00",,,559,,,"2,440.00",,,"1,220.00",,,559,,,---,,
2,,"1,062.00",,,,0,,"1,062.00",,,559,,,"2,440.00",,,559,,,"1,062.00",,,|,,
3,,"1,452.50",,,,0,,"1,452.50",,,559,,,"1,378.00",,,559,,,390.5,,,|,,
4,,"1,062.00",,,,553.5,,"1,452.50",,,553.5,,,390.5,,,559,,,553.5,,,---,,
5,,"2,414.50",,,,0,,"2,414.50",,,559,,,987.5,,,559,,,962,,,|,,
6,,"1,452.50",,,,529,,"2,414.50",,,529,,,962,,,559,,,529,,,---,,
7,,0,,,,"1,088.00",,"2,440.00",,,"1,088.00",,,"2,440.00",,,661,,,529,,,---,,
8,,"1,548.00",,,,559,,"1,548.00",,,"1,088.00",,,"2,440.00",,,529,,,"1,548.00",,,|,,
9,,"2,411.00",,,,559,,"2,411.00",,,"1,088.00",,,892,,,529,,,863,,,|,,
10,,"1,548.00",,,,"1,069.00",,"2,411.00",,,"1,069.00",,,863,,,529,,,510,,,---,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 9,830.5)   9,830.5",,,,,,,,,,,,,,,Count of cuts   (1 x 10)   10,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
16 of 24,,,1,,,,,,,,,,2,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,35860,,,,,,,,,,0,,,,0,,,"2,268.00",,,560,,,
2,,35035,,,,,,,,,,0,,,,560,,,"2,268.00",,,560,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,"2,268.00",,,,0,,"2,268.00",,,"1,220.00",,,"2,440.00",,,"1,220.00",,,"2,268.00",,,|,,
2,,0,,,,560,,"2,268.00",,,560,,,"2,268.00",,,"1,220.00",,,560,,,---,,
3,,0,,,,"1,120.00",,"2,268.00",,,"1,120.00",,,"2,268.00",,,660,,,560,,,---,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 5,756.0)   5,756.0",,,,,,,,,,,,,,,Count of cuts   (1 x 3)   3,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
17 of 24,,,1,,,,,,,,,,1,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,36553,,,,,,,,,,0,,,,0,,,553,,,386.5,,,*
2,,34972,,,,,,,,,,0,,,,386.5,,,553,,,386.5,,,*
3,,35379,,,,,,,,,,0,,,,773,,,553,,,386.5,,,*
4,,36833,,,,,,,,,,553,,,,0,,,"1,813.00",,,510,,,
5,,32686,,,,,,,,,,553,,,,510,,,"1,746.00",,,529,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,553,,,,0,,553,,,"1,220.00",,,"2,440.00",,,"1,220.00",,,553,,,|,,
2,,0,,,,386.5,,553,,,386.5,,,553,,,"1,220.00",,,386.5,,,---,,
3,,0,,,,773,,553,,,773,,,553,,,833.5,,,386.5,,,---,,
4,,0,,,,"1,159.50",,553,,,"1,159.50",,,553,,,447,,,386.5,,,---,,
5,,"2,366.00",,,,0,,"2,366.00",,,"1,220.00",,,"1,887.00",,,"1,220.00",,,"1,813.00",,,|,,
6,,553,,,,510,,"2,366.00",,,510,,,"1,813.00",,,"1,220.00",,,510,,,---,,
7,,553,,,,"1,039.00",,"2,366.00",,,"1,039.00",,,"1,813.00",,,710,,,529,,,---,,
8,,"2,299.00",,,,510,,"2,299.00",,,"1,039.00",,,"1,813.00",,,529,,,"1,746.00",,,|,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 8,254.0)   8,254.0",,,,,,,,,,,,,,,Count of cuts   (1 x 8)   8,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
18 of 24,,,1,,,,,,,,,,2,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,33722,,,,,,,,,,0,,,,0,,,"1,062.00",,,559,,,
2,,32693,,,,,,,,,,"1,062.00",,,,0,,,383,,,559,,,
3,,34226,,,,,,,,,,"1,445.00",,,,0,,,962,,,529,,,
4,,34281,,,,,,,,,,0,,,,559,,,"2,181.00",,,529,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,559,,"2,440.00",,,559,,,"2,440.00",,,"1,220.00",,,559,,,---,,
2,,"1,062.00",,,,0,,"1,062.00",,,559,,,"2,440.00",,,559,,,"1,062.00",,,|,,
3,,"1,445.00",,,,0,,"1,445.00",,,559,,,"1,378.00",,,559,,,383,,,|,,
4,,"2,407.00",,,,0,,"2,407.00",,,559,,,995,,,559,,,962,,,|,,
5,,"1,445.00",,,,529,,"2,407.00",,,529,,,962,,,559,,,529,,,---,,
6,,0,,,,"1,088.00",,"2,440.00",,,"1,088.00",,,"2,440.00",,,661,,,529,,,---,,
7,,"2,181.00",,,,559,,"2,181.00",,,"1,088.00",,,"2,440.00",,,529,,,"2,181.00",,,|,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 8,048.0)   8,048.0",,,,,,,,,,,,,,,Count of cuts   (1 x 7)   7,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
19 of 24,,,1,,,,,,,,,,3,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,35941,,,,,,,,,,0,,,,0,,,"1,746.00",,,469,,,
2,,32930,,,,,,,,,,"1,746.00",,,,0,,,463,,,469,,,
3,,36136,,,,,,,,,,0,,,,469,,,510,,,371,,,*
4,,33874,,,,,,,,,,510,,,,469,,,510,,,371,,,*
5,,36973,,,,,,,,,,"1,020.00",,,,469,,,510,,,371,,,*
6,,37053,,,,,,,,,,"1,530.00",,,,469,,,416,,,359,,,
7,,32783,,,,,,,,,,0,,,,840,,,510,,,371,,,*
8,,35753,,,,,,,,,,510,,,,840,,,"1,408.50",,,359,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,469,,"2,440.00",,,469,,,"2,440.00",,,"1,220.00",,,469,,,---,,
2,,"1,746.00",,,,0,,"1,746.00",,,469,,,"2,440.00",,,469,,,"1,746.00",,,|,,
3,,"2,209.00",,,,0,,"2,209.00",,,469,,,694,,,469,,,463,,,|,,
4,,0,,,,840,,"2,440.00",,,840,,,"2,440.00",,,751,,,371,,,---,,
5,,510,,,,469,,510,,,840,,,"2,440.00",,,371,,,510,,,|,,
6,,"1,020.00",,,,469,,"1,020.00",,,840,,,"1,930.00",,,371,,,510,,,|,,
7,,"1,530.00",,,,469,,"1,530.00",,,840,,,"1,420.00",,,371,,,510,,,|,,
8,,"1,946.00",,,,469,,"1,946.00",,,840,,,910,,,371,,,416,,,|,,
9,,"1,530.00",,,,828,,"1,946.00",,,828,,,416,,,371,,,359,,,---,,
10,,510,,,,840,,510,,,"1,220.00",,,"2,440.00",,,380,,,510,,,|,,
11,,0,,,,"1,211.00",,510,,,"1,211.00",,,510,,,380,,,371,,,---,,
12,,"1,918.50",,,,840,,"1,918.50",,,"1,220.00",,,"1,930.00",,,380,,,"1,408.50",,,|,,
13,,510,,,,"1,199.00",,"1,918.50",,,"1,199.00",,,"1,408.50",,,380,,,359,,,---,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 10,396.5)   10,396.5",,,,,,,,,,,,,,,Count of cuts   (1 x 13)   13,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
20 of 24,,,1,,,,,,,,,,2,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,32493,,,,,,,,,,0,,,,0,,,"1,062.00",,,540,,,
2,,33755,,,,,,,,,,"1,062.00",,,,0,,,962,,,529,,,
3,,35395,,,,,,,,,,"2,024.00",,,,0,,,415,,,495.5,,,*
4,,34034,,,,,,,,,,0,,,,540,,,"2,181.00",,,529,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,540,,"2,440.00",,,540,,,"2,440.00",,,"1,220.00",,,540,,,---,,
2,,"1,062.00",,,,0,,"1,062.00",,,540,,,"2,440.00",,,540,,,"1,062.00",,,|,,
3,,"2,024.00",,,,0,,"2,024.00",,,540,,,"1,378.00",,,540,,,962,,,|,,
4,,"1,062.00",,,,529,,"2,024.00",,,529,,,962,,,540,,,529,,,---,,
5,,"2,439.00",,,,0,,"2,439.00",,,540,,,416,,,540,,,415,,,|,,
6,,"2,024.00",,,,495.5,,"2,439.00",,,495.5,,,415,,,540,,,495.5,,,---,,
7,,0,,,,"1,069.00",,"2,440.00",,,"1,069.00",,,"2,440.00",,,680,,,529,,,---,,
8,,"2,181.00",,,,540,,"2,181.00",,,"1,069.00",,,"2,440.00",,,529,,,"2,181.00",,,|,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 8,406.0)   8,406.0",,,,,,,,,,,,,,,Count of cuts   (1 x 8)   8,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
21 of 24,,,1,,,,,,,,,,2,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,35024,,,,,,,,,,0,,,,0,,,"2,278.00",,,530,,,
2,,36643,,,,,,,,,,0,,,,530,,,"2,278.00",,,530,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,"2,278.00",,,,0,,"2,278.00",,,"1,220.00",,,"2,440.00",,,"1,220.00",,,"2,278.00",,,|,,
2,,0,,,,530,,"2,278.00",,,530,,,"2,278.00",,,"1,220.00",,,530,,,---,,
3,,0,,,,"1,060.00",,"2,278.00",,,"1,060.00",,,"2,278.00",,,690,,,530,,,---,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 5,776.0)   5,776.0",,,,,,,,,,,,,,,Count of cuts   (1 x 3)   3,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
22 of 24,,,1,,,,,,,,,,2,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,33377,,,,,,,,,,0,,,,0,,,"2,278.00",,,530,,,
2,,37100,,,,,,,,,,0,,,,530,,,"2,278.00",,,530,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,"2,278.00",,,,0,,"2,278.00",,,"1,220.00",,,"2,440.00",,,"1,220.00",,,"2,278.00",,,|,,
2,,0,,,,530,,"2,278.00",,,530,,,"2,278.00",,,"1,220.00",,,530,,,---,,
3,,0,,,,"1,060.00",,"2,278.00",,,"1,060.00",,,"2,278.00",,,690,,,530,,,---,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 5,776.0)   5,776.0",,,,,,,,,,,,,,,Count of cuts   (1 x 3)   3,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
23 of 24,,,1,,,,,,,,,,2,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,32967,,,,,,,,,,0,,,,0,,,510,,,863,,,*
2,,33988,,,,,,,,,,510,,,,0,,,962,,,510,,,
3,,35838,,,,,,,,,,510,,,,510,,,962,,,510,,,
4,,35750,,,,,,,,,,"1,472.00",,,,0,,,962,,,510,,,
5,,35942,,,,,,,,,,"1,472.00",,,,510,,,962,,,510,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,"1,020.00",,"2,440.00",,,"1,020.00",,,"2,440.00",,,"1,220.00",,,"1,020.00",,,---,,
2,,510,,,,0,,510,,,"1,020.00",,,"2,440.00",,,"1,020.00",,,510,,,|,,
3,,0,,,,863,,510,,,863,,,510,,,"1,020.00",,,863,,,---,,
4,,"1,472.00",,,,0,,"1,472.00",,,"1,020.00",,,"1,930.00",,,"1,020.00",,,962,,,|,,
5,,510,,,,510,,"1,472.00",,,510,,,962,,,"1,020.00",,,510,,,---,,
6,,"2,434.00",,,,0,,"2,434.00",,,"1,020.00",,,968,,,"1,020.00",,,962,,,|,,
7,,"1,472.00",,,,510,,"2,434.00",,,510,,,962,,,"1,020.00",,,510,,,---,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 7,934.0)   7,934.0",,,,,,,,,,,,,,,Count of cuts   (1 x 7)   7,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
24 of 24,,,1,,,,,,,,,,2,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,33047,,*,,,,,*,,,0,,,,0,,,425,,,862,,,*
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,425,,,,0,,425,,,"1,220.00",,,"2,440.00",,,"1,220.00",,,425,,,|,,
2,,0,,,,862,,425,,,862,,,425,,,"1,220.00",,,862,,,---,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 1,645.0)   1,645.0",,,,,,,,,,,,,,,Count of cuts   (1 x 2)   2,,,,,,,,,,
