9,,"2,397.00",,,,688,,"2,397.00",,,"1,200.00",,,413,,,512,,,370,,,|,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 8,640.0)   8,640.0",,,,,,,,,,,,,,,Count of cuts   (1 x 9)   9,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
12 of 25,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,33806,,,,,,,,,,0,,,,0,,,"2,311.00",,,567,,,
2,,36543,,,,,,,,,,0,,,,567,,,742,,,648,,,
3,,33593,,,,,,,,,,742,,,,567,,,742,,,648,,,
4,,37031,,,,,,,,,,"1,484.00",,,,567,,,932,,,367.5,,,
5,,33894,,,,,,,,,,"1,484.00",,,,934.5,,,932,,,278,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,567,,"2,440.00",,,567,,,"2,440.00",,,"1,220.00",,,567,,,---,,
2,,"2,311.00",,,,0,,"2,311.00",,,567,,,"2,440.00",,,567,,,"2,311.00",,,|,,
3,,0,,,,"1,215.00",,"2,440.00",,,"1,215.00",,,"2,440.00",,,653,,,648,,,---,,
4,,742,,,,567,,742,,,"1,215.00",,,"2,440.00",,,648,,,742,,,|,,
5,,"1,484.00",,,,567,,"1,484.00",,,"1,215.00",,,"1,698.00",,,648,,,742,,,|,,
6,,"2,416.00",,,,567,,"2,416.00",,,"1,215.00",,,956,,,648,,,932,,,|,,
7,,"1,484.00",,,,934.5,,"2,416.00",,,934.5,,,932,,,648,,,367.5,,,---,,
8,,"1,484.00",,,,"1,212.50",,"2,416.00",,,"1,212.50",,,932,,,280.5,,,278,,,---,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 9,255.0)   9,255.0",,,,,,,,,,,,,,,Count of cuts   (1 x 8)   8,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
13 of 25,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,34405,,,,,,,,,,0,,,,0,,,941,,,370,,,
2,,36745,,,,,,,,,,941,,,,0,,,512,,,370,,,
3,,37346,,,,,,,,,,"1,453.00",,,,0,,,987,,,359,,,
4,,34230,,,,,,,,,,0,,,,370,,,941,,,370,,,
5,,33588,,,,,,,,,,941,,,,370,,,310,,,367,,,*
6,,32927,,,,,,,,,,"1,251.00",,,,370,,,"1,162.00",,,359,,,
7,,33298,,,,,,,,,,0,,,,740,,,"2,408.00",,,410,,,
8,,33933,,,,,,,,,,0,,,,"1,150.00",,,"1,918.00",,,58,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,370,,"2,440.00",,,370,,,"2,440.00",,,"1,220.00",,,370,,,---,,
2,,941,,,,0,,941,,,370,,,"2,440.00",,,370,,,941,,,|,,
3,,"1,453.00",,,,0,,"1,453.00",,,370,,,"1,499.00",,,370,,,512,,,|,,
4,,"1,453.00",,,,359,,"2,440.00",,,359,,,987,,,370,,,359,,,---,,
5,,0,,,,740,,"2,440.00",,,740,,,"2,440.00",,,850,,,370,,,---,,
6,,941,,,,370,,941,,,740,,,"2,440.00",,,370,,,941,,,|,,
7,,"1,251.00",,,,370,,"1,251.00",,,740,,,"1,499.00",,,370,,,310,,,|,,
8,,941,,,,737,,"1,251.00",,,737,,,310,,,370,,,367,,,---,,
9,,"2,413.00",,,,370,,"2,413.00",,,740,,,"1,189.00",,,370,,,"1,162.00",,,|,,
10,,"1,251.00",,,,729,,"2,413.00",,,729,,,"1,162.00",,,370,,,359,,,---,,
11,,0,,,,"1,150.00",,"2,440.00",,,"1,150.00",,,"2,440.00",,,480,,,410,,,---,,
12,,"2,408.00",,,,740,,"2,408.00",,,"1,150.00",,,"2,440.00",,,410,,,"2,408.00",,,|,,
13,,0,,,,"1,208.00",,"2,440.00",,,"1,208.00",,,"2,440.00",,,70,,,58,,,---,,
14,,"1,918.00",,,,"1,150.00",,"1,918.00",,,"1,208.00",,,"2,440.00",,,58,,,"1,918.00",,,|,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 14,537.0)   14,537.0",,Count of cuts   (1 x 14)   14,,,,,,,,,,,,,,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
14 of 25,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,35614,,,,,,,,,,0,,,,0,,,348,,,"1,198.00",,,*
2,,37126,,,,,,,,,,348,,,,0,,,817.5,,,557,,,
3,,36908,,,,,,,,,,348,,,,557,,,787,,,309.5,,,
4,,34584,,,,,,,,,,348,,,,866.5,,,762,,,327,,,
5,,35900,,,,,,,,,,"1,165.50",,,,0,,,577,,,"1,162.00",,,*
6,,33902,,,,,,,,,,"1,742.50",,,,0,,,347,,,692,,,*
7,,35378,,,,,,,,,,"1,742.50",,,,692,,,340,,,512,,,*
8,,37060,,,,,,,,,,"2,089.50",,,,0,,,348,,,600,,,*
9,,32518,,,,,,,,,,"2,089.50",,,,600,,,340,,,612,,,*
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,348,,,,0,,348,,,"1,220.00",,,"2,440.00",,,"1,220.00",,,348,,,|,,
2,,0,,,,"1,198.00",,348,,,"1,198.00",,,348,,,"1,220.00",,,"1,198.00",,,---,,
3,,"1,165.50",,,,0,,"1,165.50",,,"1,220.00",,,"2,092.00",,,"1,220.00",,,817.5,,,|,,
4,,348,,,,557,,"1,165.50",,,557,,,817.5,,,"1,220.00",,,557,,,---,,
5,,348,,,,866.5,,"1,165.50",,,866.5,,,817.5,,,663,,,309.5,,,---,,
6,,"1,135.00",,,,557,,"1,135.00",,,866.5,,,817.5,,,309.5,,,787,,,|,,
7,,348,,,,"1,193.50",,"1,165.50",,,"1,193.50",,,817.5,,,353.5,,,327,,,---,,
8,,"1,110.00",,,,866.5,,"1,110.00",,,"1,193.50",,,817.5,,,327,,,762,,,|,,
9,,"1,742.50",,,,0,,"1,742.50",,,"1,220.00",,,"1,274.50",,,"1,220.00",,,577,,,|,,
10,,"1,165.50",,,,"1,162.00",,"1,742.50",,,"1,162.00",,,577,,,"1,220.00",,,"1,162.00",,,---,,
11,,"2,089.50",,,,0,,"2,089.50",,,"1,220.00",,,697.5,,,"1,220.00",,,347,,,|,,
12,,"1,742.50",,,,692,,"2,089.50",,,692,,,347,,,"1,220.00",,,692,,,---,,
13,,"1,742.50",,,,"1,204.00",,"2,089.50",,,"1,204.00",,,347,,,528,,,512,,,---,,
14,,"2,082.50",,,,692,,"2,082.50",,,"1,204.00",,,347,,,512,,,340,,,|,,
15,,"2,437.50",,,,0,,"2,437.50",,,"1,220.00",,,350.5,,,"1,220.00",,,348,,,|,,
16,,"2,089.50",,,,600,,"2,437.50",,,600,,,348,,,"1,220.00",,,600,,,---,,
17,,"2,089.50",,,,"1,212.00",,"2,437.50",,,"1,212.00",,,348,,,620,,,612,,,---,,
18,,"2,429.50",,,,600,,"2,429.50",,,"1,212.00",,,348,,,612,,,340,,,|,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 12,628.0)   12,628.0",,,,,,,,,,,,,,,Count of cuts   (1 x 18)   18,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
15 of 25,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,33070,,,,,,,,,,0,,,,0,,,"2,398.00",,,388,,,
2,,34185,,,,,,,,,,0,,,,388,,,788,,,816,,,*
3,,34166,,,,,,,,,,788,,,,388,,,788,,,816,,,*
4,,35505,,,,,,,,,,"1,576.00",,,,388,,,788,,,816,,,*
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,388,,"2,440.00",,,388,,,"2,440.00",,,"1,220.00",,,388,,,---,,
2,,"2,398.00",,,,0,,"2,398.00",,,388,,,"2,440.00",,,388,,,"2,398.00",,,|,,
3,,0,,,,"1,204.00",,"2,440.00",,,"1,204.00",,,"2,440.00",,,832,,,816,,,---,,
4,,788,,,,388,,788,,,"1,204.00",,,"2,440.00",,,816,,,788,,,|,,
5,,"1,576.00",,,,388,,"1,576.00",,,"1,204.00",,,"1,652.00",,,816,,,788,,,|,,
6,,"2,364.00",,,,388,,"2,364.00",,,"1,204.00",,,864,,,816,,,788,,,|,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 7,716.0)   7,716.0",,,,,,,,,,,,,,,Count of cuts   (1 x 6)   6,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
16 of 25,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,32575,,,,,,,,,,0,,,,0,,,"2,398.00",,,388,,,
2,,37174,,,,,,,,,,0,,,,388,,,"2,008.00",,,470,,,
3,,34054,,,,,,,,,,"2,008.00",,,,388,,,366,,,310,,,
4,,36429,,,,,,,,,,0,,,,858,,,"2,408.00",,,360,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,388,,"2,440.00",,,388,,,"2,440.00",,,"1,220.00",,,388,,,---,,
2,,"2,398.00",,,,0,,"2,398.00",,,388,,,"2,440.00",,,388,,,"2,398.00",,,|,,
3,,0,,,,858,,"2,440.00",,,858,,,"2,440.00",,,832,,,470,,,---,,
4,,"2,008.00",,,,388,,"2,008.00",,,858,,,"2,440.00",,,470,,,"2,008.00",,,|,,
5,,"2,374.00",,,,388,,"2,374.00",,,858,,,432,,,470,,,366,,,|,,
6,,"2,008.00",,,,698,,"2,374.00",,,698,,,366,,,470,,,310,,,---,,
7,,0,,,,"1,218.00",,"2,440.00",,,"1,218.00",,,"2,440.00",,,362,,,360,,,---,,
8,,"2,408.00",,,,858,,"2,408.00",,,"1,218.00",,,"2,440.00",,,360,,,"2,408.00",,,|,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 9,374.0)   9,374.0",,,,,,,,,,,,,,,Count of cuts   (1 x 8)   8,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
17 of 25,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,32974,,,,,,,,,,0,,,,0,,,"2,112.00",,,565,,,
2,,35089,,,,,,,,,,"2,112.00",,,,0,,,327.5,,,373,,,*
3,,37279,,,,,,,,,,0,,,,565,,,687,,,342,,,*
4,,33712,,,,,,,,,,687,,,,565,,,313,,,338,,,
5,,36912,,,,,,,,,,"1,000.00",,,,565,,,652,,,338,,,
6,,32578,,,,,,,,,,"1,652.00",,,,565,,,788,,,329,,,
7,,35433,,,,,,,,,,0,,,,907,,,366,,,310,,,
8,,36098,,,,,,,,,,366,,,,907,,,374,,,308,,,
9,,33944,,,,,,,,,,740,,,,907,,,374,,,308,,,
10,,35383,,,,,,,,,,"1,114.00",,,,907,,,374,,,308,,,
11,,33955,,,,,,,,,,"1,488.00",,,,907,,,932,,,278,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,565,,"2,440.00",,,565,,,"2,440.00",,,"1,220.00",,,565,,,---,,
2,,"2,112.00",,,,0,,"2,112.00",,,565,,,"2,440.00",,,565,,,"2,112.00",,,|,,
3,,"2,439.50",,,,0,,"2,439.50",,,565,,,328,,,565,,,327.5,,,|,,
4,,"2,112.00",,,,373,,"2,439.50",,,373,,,327.5,,,565,,,373,,,---,,
5,,0,,,,907,,"2,440.00",,,907,,,"2,440.00",,,655,,,342,,,---,,
6,,687,,,,565,,687,,,907,,,"2,440.00",,,342,,,687,,,|,,
7,,"1,000.00",,,,565,,"1,000.00",,,907,,,"1,753.00",,,342,,,313,,,|,,
8,,687,,,,903,,"1,000.00",,,903,,,313,,,342,,,338,,,---,,
9,,"1,652.00",,,,565,,"1,652.00",,,907,,,"1,440.00",,,342,,,652,,,|,,
10,,"1,000.00",,,,903,,"1,652.00",,,903,,,652,,,342,,,338,,,---,,
11,,"1,652.00",,,,894,,"2,440.00",,,894,,,788,,,342,,,329,,,---,,
12,,366,,,,907,,366,,,"1,220.00",,,"2,440.00",,,313,,,366,,,|,,
13,0,"1,217.00",366,"1,217.00",366,313,310,---,,,,,,,,,,,,,,,,,
14,740,907,740,"1,220.00","2,074.00",313,374,|,,,,,,,,,,,,,,,,,
15,366,"1,215.00",740,"1,215.00",374,313,308,---,,,,,,,,,,,,,,,,,
16,"1,114.00",907,"1,114.00","1,220.00","1,700.00",313,374,|,,,,,,,,,,,,,,,,,
17,740,"1,215.00","1,114.00","1,215.00",374,313,308,---,,,,,,,,,,,,,,,,,
18,"1,488.00",907,"1,488.00","1,220.00","1,326.00",313,374,|,,,,,,,,,,,,,,,,,
19,"1,114.00","1,215.00","1,488.00","1,215.00",374,313,308,---,,,,,,,,,,,,,,,,,
20,"2,420.00",907,"2,420.00","1,220.00",952,313,932,|,,,,,,,,,,,,,,,,,
21,"1,488.00","1,185.00","2,420.00","1,185.00",932,313,278,---,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 13,101.5)   13,101.5",,,,,,Count of cuts   (1 x 21)   21,,,,,,,,,,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
18 of 25,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,34492,,,,,,,,,,0,,,,0,,,347,,,692,,,*
2,,34513,,,,,,,,,,0,,,,692,,,340,,,512,,,*
3,,33019,,,,,,,,,,347,,,,0,,,668,,,575.5,,,*
4,,35663,,,,,,,,,,347,,,,575.5,,,647,,,640,,,*
5,,34113,,,,,,,,,,"1,015.00",,,,0,,,517,,,547,,,
6,,32936,,,,,,,,,,"1,015.00",,,,547,,,517,,,547,,,
7,,32986,,,,,,,,,,"1,532.00",,,,0,,,575,,,"1,162.00",,,*
8,,36462,,,,,,,,,,"2,107.00",,,,0,,,330,,,853,,,*
9,,35277,,,,,,,,,,"2,107.00",,,,853,,,310,,,366,,,*
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,347,,,,0,,347,,,"1,220.00",,,"2,440.00",,,"1,220.00",,,347,,,|,,
2,,0,,,,692,,347,,,692,,,347,,,"1,220.00",,,692,,,---,,
3,,0,,,,"1,204.00",,347,,,"1,204.00",,,347,,,528,,,512,,,---,,
4,,340,,,,692,,340,,,"1,204.00",,,347,,,512,,,340,,,|,,
5,,"1,015.00",,,,0,,"1,015.00",,,"1,220.00",,,"2,093.00",,,"1,220.00",,,668,,,|,,
6,,347,,,,575.5,,"1,015.00",,,575.5,,,668,,,"1,220.00",,,575.5,,,---,,
7,,347,,,,"1,215.50",,"1,015.00",,,"1,215.50",,,668,,,644.5,,,640,,,---,,
8,,994,,,,575.5,,994,,,"1,215.50",,,668,,,640,,,647,,,|,,
9,,"1,532.00",,,,0,,"1,532.00",,,"1,220.00",,,"1,425.00",,,"1,220.00",,,517,,,|,,
10,,"1,015.00",,,,547,,"1,532.00",,,547,,,517,,,"1,220.00",,,547,,,---,,
11,,"1,015.00",,,,"1,094.00",,"1,532.00",,,"1,094.00",,,517,,,673,,,547,,,---,,
12,,"2,107.00",,,,0,,"2,107.00",,,"1,220.00",,,908,,,"1,220.00",,,575,,,|,,
13,,"1,532.00",,,,"1,162.00",,"2,107.00",,,"1,162.00",,,575,,,"1,220.00",,,"1,162.00",,,---,,
14,,"2,437.00",,,,0,,"2,437.00",,,"1,220.00",,,333,,,"1,220.00",,,330,,,|,,
15,"2,107.00",853,"2,437.00",853,330,"1,220.00",853,---,,,,,,,,,,,,,,,,,
16,"2,107.00","1,219.00","2,437.00","1,219.00",330,367,366,---,,,,,,,,,,,,,,,,,
17,"2,417.00",853,"2,417.00","1,219.00",330,366,310,|,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 11,917.0)   11,917.0",,,,,,Count of cuts   (1 x 17)   17,,,,,,,,,,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
19 of 25,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,37293,,,,,,,,,,0,,,,0,,,912,,,649,,,
2,,33046,,,,,,,,,,0,,,,649,,,839,,,546,,,
3,,32761,,,,,,,,,,912,,,,0,,,912,,,649,,,
4,,36830,,,,,,,,,,912,,,,649,,,839,,,546,,,
5,,33658,,,,,,,,,,"1,824.00",,,,0,,,612,,,340,,,
6,,35186,,,,,,,,,,"1,824.00",,,,340,,,612,,,359,,,
7,,34237,,,,,,,,,,"1,824.00",,,,699,,,528,,,516,,,*
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,912,,,,0,,912,,,"1,220.00",,,"2,440.00",,,"1,220.00",,,912,,,|,,
2,,0,,,,649,,912,,,649,,,912,,,"1,220.00",,,649,,,---,,
3,,0,,,,"1,195.00",,912,,,"1,195.00",,,912,,,571,,,546,,,---,,
4,,839,,,,649,,839,,,"1,195.00",,,912,,,546,,,839,,,|,,
5,,"1,824.00",,,,0,,"1,824.00",,,"1,220.00",,,"1,528.00",,,"1,220.00",,,912,,,|,,
6,,912,,,,649,,"1,824.00",,,649,,,912,,,"1,220.00",,,649,,,---,,
7,,912,,,,"1,195.00",,"1,824.00",,,"1,195.00",,,912,,,571,,,546,,,---,,
8,,"1,751.00",,,,649,,"1,751.00",,,"1,195.00",,,912,,,546,,,839,,,|,,
9,,"2,436.00",,,,0,,"2,436.00",,,"1,220.00",,,616,,,"1,220.00",,,612,,,|,,
10,,"1,824.00",,,,340,,"2,436.00",,,340,,,612,,,"1,220.00",,,340,,,---,,
11,,"1,824.00",,,,699,,"2,436.00",,,699,,,612,,,880,,,359,,,---,,
12,,"1,824.00",,,,"1,215.00",,"2,436.00",,,"1,215.00",,,612,,,521,,,516,,,---,,
13,,"2,352.00",,,,699,,"2,352.00",,,"1,215.00",,,612,,,516,,,528,,,|,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 10,752.0)   10,752.0",,,,,,,,,,,,,,,Count of cuts   (1 x 13)   13,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
20 of 25,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,35236,,,,,,,,,,0,,,,0,,,"2,311.00",,,567,,,
2,,34002,,,,,,,,,,0,,,,567,,,338,,,652,,,*
3,,33434,,,,,,,,,,338,,,,567,,,912,,,649,,,
4,,37340,,,,,,,,,,"1,250.00",,,,567,,,817.5,,,557,,,
5,,34651,,,,,,,,,,"2,067.50",,,,567,,,338,,,314,,,*
6,,34175,,,,,,,,,,"2,067.50",,,,881,,,338,,,313,,,*
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,567,,"2,440.00",,,567,,,"2,440.00",,,"1,220.00",,,567,,,---,,
2,,"2,311.00",,,,0,,"2,311.00",,,567,,,"2,440.00",,,567,,,"2,311.00",,,|,,
3,,338,,,,567,,338,,,"1,220.00",,,"2,440.00",,,653,,,338,,,|,,
4,,0,,,,"1,219.00",,338,,,"1,219.00",,,338,,,653,,,652,,,---,,
5,,"1,250.00",,,,567,,"1,250.00",,,"1,220.00",,,"2,102.00",,,653,,,912,,,|,,
6,,338,,,,"1,216.00",,"1,250.00",,,"1,216.00",,,912,,,653,,,649,,,---,,
7,,"2,067.50",,,,567,,"2,067.50",,,"1,220.00",,,"1,190.00",,,653,,,817.5,,,|,,
8,,"1,250.00",,,,"1,124.00",,"2,067.50",,,"1,124.00",,,817.5,,,653,,,557,,,---,,
9,,"2,405.50",,,,567,,"2,405.50",,,"1,220.00",,,372.5,,,653,,,338,,,|,,
10,,"2,067.50",,,,881,,"2,405.50",,,881,,,338,,,653,,,314,,,---,,
11,,"2,067.50",,,,"1,194.00",,"2,405.50",,,"1,194.00",,,338,,,339,,,313,,,---,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 8,362.5)   8,362.5",,,,,,,,,,,,,,,Count of cuts   (1 x 11)   11,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
21 of 25,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,32651,,,,,,,,,,0,,,,0,,,"1,932.50",,,360,,,
2,,37337,,,,,,,,,,"1,932.50",,,,0,,,310,,,348,,,
3,,34163,,,,,,,,,,0,,,,360,,,546,,,830,,,*
4,,36951,,,,,,,,,,546,,,,360,,,942,,,389,,,
5,,34103,,,,,,,,,,546,,,,749,,,942,,,389,,,
6,,35214,,,,,,,,,,"1,488.00",,,,360,,,942,,,389,,,
7,,32973,,,,,,,,,,"1,488.00",,,,749,,,942,,,389,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,360,,"2,440.00",,,360,,,"2,440.00",,,"1,220.00",,,360,,,---,,
2,,"1,932.50",,,,0,,"1,932.50",,,360,,,"2,440.00",,,360,,,"1,932.50",,,|,,
3,,"2,242.50",,,,0,,"2,242.50",,,360,,,507.5,,,360,,,310,,,|,,
4,,"1,932.50",,,,348,,"2,242.50",,,348,,,310,,,360,,,348,,,---,,
5,,546,,,,360,,546,,,"1,220.00",,,"2,440.00",,,860,,,546,,,|,,
6,,0,,,,"1,190.00",,546,,,"1,190.00",,,546,,,860,,,830,,,---,,
7,,"1,488.00",,,,360,,"1,488.00",,,"1,220.00",,,"1,894.00",,,860,,,942,,,|,,
8,,546,,,,749,,"1,488.00",,,749,,,942,,,860,,,389,,,---,,
9,,546,,,,"1,138.00",,"1,488.00",,,"1,138.00",,,942,,,471,,,389,,,---,,
10,,"2,430.00",,,,360,,"2,430.00",,,"1,220.00",,,952,,,860,,,942,,,|,,
11,,"1,488.00",,,,749,,"2,430.00",,,749,,,942,,,860,,,389,,,---,,
12,,"1,488.00",,,,"1,138.00",,"2,430.00",,,"1,138.00",,,942,,,471,,,389,,,---,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 10,364.0)   10,364.0",,,,,,,,,,,,,,,Count of cuts   (1 x 12)   12,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
22 of 25,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
