1,,32791,,,,,,,,,,0,,,,0,,,921,,,579,,,
2,,33438,,,,,,,,,,921,,,,0,,,455,,,579,,,
3,,36853,,,,,,,,,,"1,376.00",,,,0,,,921,,,579,,,
4,,35050,,,,,,,,,,0,,,,579,,,"2,018.50",,,470,,,
5,,32612,,,,,,,,,,0,,,,"1,049.00",,,"2,198.00",,,58,,,
6,,37443,,,,,,,,,,0,,,,"1,107.00",,,"1,708.00",,,58,,,
7,,35107,,,,,,,,,,"1,708.00",,,,"1,107.00",,,725,,,58,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,579,,"2,440.00",,,579,,,"2,440.00",,,"1,220.00",,,579,,,---,,
2,,921,,,,0,,921,,,579,,,"2,440.00",,,579,,,921,,,|,,
3,,"1,376.00",,,,0,,"1,376.00",,,579,,,"1,519.00",,,579,,,455,,,|,,
4,,"2,297.00",,,,0,,"2,297.00",,,579,,,"1,064.00",,,579,,,921,,,|,,
5,,0,,,,"1,049.00",,"2,440.00",,,"1,049.00",,,"2,440.00",,,641,,,470,,,---,,
6,,"2,018.50",,,,579,,"2,018.50",,,"1,049.00",,,"2,440.00",,,470,,,"2,018.50",,,|,,
7,,0,,,,"1,107.00",,"2,440.00",,,"1,107.00",,,"2,440.00",,,171,,,58,,,---,,
8,,"2,198.00",,,,"1,049.00",,"2,198.00",,,"1,107.00",,,"2,440.00",,,58,,,"2,198.00",,,|,,
9,,0,,,,"1,165.00",,"2,440.00",,,"1,165.00",,,"2,440.00",,,113,,,58,,,---,,
10,,"1,708.00",,,,"1,107.00",,"1,708.00",,,"1,165.00",,,"2,440.00",,,58,,,"1,708.00",,,|,,
11,,"2,433.00",,,,"1,107.00",,"2,433.00",,,"1,165.00",,,732,,,58,,,725,,,|,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 12,141.0)   12,141.0",,,,,,,,,,,,,,,Count of cuts   (1 x 11)   11,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
14 of 17,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,34424,,,,,,,,,,0,,,,0,,,"2,013.50",,,447,,,
2,,37324,,,,,,,,,,0,,,,447,,,"2,018.50",,,470,,,
3,,36261,,,,,,,,,,0,,,,917,,,"2,258.00",,,58,,,
4,,37272,,,,,,,,,,0,,,,975,,,"2,198.00",,,58,,,
5,,34101,,,,,,,,,,0,,,,"1,033.00",,,"2,218.00",,,58,,,
6,,37027,,,,,,,,,,0,,,,"1,091.00",,,"2,378.00",,,58,,,
7,,36747,,,,,,,,,,0,,,,"1,149.00",,,"2,218.00",,,58,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,447,,"2,440.00",,,447,,,"2,440.00",,,"1,220.00",,,447,,,---,,
2,,"2,013.50",,,,0,,"2,013.50",,,447,,,"2,440.00",,,447,,,"2,013.50",,,|,,
3,,0,,,,917,,"2,440.00",,,917,,,"2,440.00",,,773,,,470,,,---,,
4,,"2,018.50",,,,447,,"2,018.50",,,917,,,"2,440.00",,,470,,,"2,018.50",,,|,,
5,,0,,,,975,,"2,440.00",,,975,,,"2,440.00",,,303,,,58,,,---,,
6,,"2,258.00",,,,917,,"2,258.00",,,975,,,"2,440.00",,,58,,,"2,258.00",,,|,,
7,,0,,,,"1,033.00",,"2,440.00",,,"1,033.00",,,"2,440.00",,,245,,,58,,,---,,
8,,"2,198.00",,,,975,,"2,198.00",,,"1,033.00",,,"2,440.00",,,58,,,"2,198.00",,,|,,
9,,0,,,,"1,091.00",,"2,440.00",,,"1,091.00",,,"2,440.00",,,187,,,58,,,---,,
10,,"2,218.00",,,,"1,033.00",,"2,218.00",,,"1,091.00",,,"2,440.00",,,58,,,"2,218.00",,,|,,
11,,0,,,,"1,149.00",,"2,440.00",,,"1,149.00",,,"2,440.00",,,129,,,58,,,---,,
12,,"2,378.00",,,,"1,091.00",,"2,378.00",,,"1,149.00",,,"2,440.00",,,58,,,"2,378.00",,,|,,
13,,0,,,,"1,207.00",,"2,440.00",,,"1,207.00",,,"2,440.00",,,71,,,58,,,---,,
14,,"2,218.00",,,,"1,149.00",,"2,218.00",,,"1,207.00",,,"2,440.00",,,58,,,"2,218.00",,,|,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 18,287.0)   18,287.0",,,,,,,,,,,,,,,Count of cuts   (1 x 14)   14,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
15 of 17,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,33111,,,,,,,,,,0,,,,0,,,455,,,579,,,
2,,36060,,,,,,,,,,455,,,,0,,,875,,,579,,,
3,,33775,,,,,,,,,,"1,330.00",,,,0,,,455,,,579,,,
4,,36983,,,,,,,,,,"1,785.00",,,,0,,,560,,,454,,,*
5,,32639,,,,,,,,,,0,,,,579,,,"2,013.50",,,447,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,579,,"2,440.00",,,579,,,"2,440.00",,,"1,220.00",,,579,,,---,,
2,,455,,,,0,,455,,,579,,,"2,440.00",,,579,,,455,,,|,,
3,,"1,330.00",,,,0,,"1,330.00",,,579,,,"1,985.00",,,579,,,875,,,|,,
4,,"1,785.00",,,,0,,"1,785.00",,,579,,,"1,110.00",,,579,,,455,,,|,,
5,,"2,345.00",,,,0,,"2,345.00",,,579,,,655,,,579,,,560,,,|,,
6,,"1,785.00",,,,454,,"2,345.00",,,454,,,560,,,579,,,454,,,---,,
7,,0,,,,"1,026.00",,"2,440.00",,,"1,026.00",,,"2,440.00",,,641,,,447,,,---,,
8,,"2,013.50",,,,579,,"2,013.50",,,"1,026.00",,,"2,440.00",,,447,,,"2,013.50",,,|,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 8,203.0)   8,203.0",,,,,,,,,,,,,,,Count of cuts   (1 x 8)   8,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
16 of 17,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,36418,,,,,,,,,,0,,,,0,,,"2,013.50",,,447,,,
2,,35660,,,,,,,,,,0,,,,447,,,432,,,579,,,
3,,33026,,,,,,,,,,432,,,,447,,,431,,,560,,,
4,,35386,,,,,,,,,,863,,,,447,,,875,,,520,,,
5,,36364,,,,,,,,,,"1,738.00",,,,447,,,560,,,431,,,*
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,447,,"2,440.00",,,447,,,"2,440.00",,,"1,220.00",,,447,,,---,,
2,,"2,013.50",,,,0,,"2,013.50",,,447,,,"2,440.00",,,447,,,"2,013.50",,,|,,
3,,0,,,,"1,026.00",,"2,440.00",,,"1,026.00",,,"2,440.00",,,773,,,579,,,---,,
4,,432,,,,447,,432,,,"1,026.00",,,"2,440.00",,,579,,,432,,,|,,
5,,863,,,,447,,863,,,"1,026.00",,,"2,008.00",,,579,,,431,,,|,,
6,,432,,,,"1,007.00",,863,,,"1,007.00",,,431,,,579,,,560,,,---,,
7,,"1,738.00",,,,447,,"1,738.00",,,"1,026.00",,,"1,577.00",,,579,,,875,,,|,,
8,,863,,,,967,,"1,738.00",,,967,,,875,,,579,,,520,,,---,,
9,,"2,298.00",,,,447,,"2,298.00",,,"1,026.00",,,702,,,579,,,560,,,|,,
10,,"1,738.00",,,,878,,"2,298.00",,,878,,,560,,,579,,,431,,,---,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 9,509.0)   9,509.0",,,,,,,,,,,,,,,Count of cuts   (1 x 10)   10,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
17 of 17,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,32873,,*,,,,,*,,,0,,,,0,,,"2,013.50",,,447,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,447,,"2,440.00",,,447,,,"2,440.00",,,"1,220.00",,,447,,,---,,
2,,"2,013.50",,,,0,,"2,013.50",,,447,,,"2,440.00",,,447,,,"2,013.50",,,|,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 2,887.0)   2,887.0",,,,,,,,,,,,,,,Count of cuts   (1 x 2)   2,,,,,,,,,,
